"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"
8.420320264E0	-1.475563765E0	4.511728287E-1	-1.378120899E0
8.428680772E0	-1.548857927E0	5.086174011E-1	-1.445909262E0
8.444923233E0	-1.346559048E0	5.343174934E-1	-1.685351372E0
8.453056041E0	-1.102632999E0	4.210338593E-1	-1.807747602E0
8.461175925E0	-9.328932762E-1	2.921352386E-1	-1.886806726E0
8.468864379E0	-7.883012295E-1	2.179746628E-1	-1.941857338E0
8.477148379E0	-6.916675568E-1	1.740627289E-1	-1.931174517E0
8.485359956E0	-6.688289642E-1	2.061576843E-1	-1.904715538E0
8.493539687E0	-6.524558067E-1	2.666301727E-1	-1.883321404E0
8.502051956E0	-6.107280254E-1	4.062480927E-1	-1.733552217E0
8.510267579E0	-5.974783897E-1	7.077307701E-1	-1.578133821E0
8.518386848E0	-5.358507633E-1	9.648556709E-1	-1.320762873E0
8.526521771E0	-3.463194370E-1	1.034922123E0	-8.080582619E-1
8.534638810E0	-6.183886528E-2	9.881210327E-1	-2.902729511E-1
8.542671687E0	3.141219616E-1	8.707609177E-1	2.190885544E-1
8.550447956E0	5.750586987E-1	7.819023132E-1	5.812551975E-1
8.558710225E0	7.368075848E-1	6.377658844E-1	8.711035252E-1
8.566949456E0	8.258593082E-1	4.340610504E-1	1.052623510E0
8.575137840E0	8.545422554E-1	1.186447144E-1	1.195086718E0
8.583457417E0	8.740634918E-1	-3.466396332E-1	1.323603153E0
8.591852886E0	8.869693279E-1	-7.015514374E-1	1.431295872E0
8.599965271E0	9.525809288E-1	-9.597663879E-1	1.601066113E0
8.608092425E0	1.087294340E0	-1.016095161E0	1.714567184E0
8.616211348E0	1.231872439E0	-9.005231857E-1	1.952959061E0
8.624272879E0	1.374704957E0	-7.717218399E-1	2.087369680E0
8.632085610E0	1.492630601E0	-2.926540375E-1	2.176430941E0
8.640296840E0	1.490250468E0	1.561355591E-2	2.202573061E0
8.648517494E0	1.386028886E0	7.794952393E-2	2.121025324E0
8.656704033E0	1.208312511E0	2.290134430E-1	2.238454819E0
8.665038686E0	8.763735294E-1	2.938766479E-1	2.188747644E0
8.673441463E0	5.478830338E-1	3.005199432E-1	2.145693541E0
8.681526194E0	2.482419014E-1	2.605304718E-1	2.028971195E0
8.689652809E0	4.816436768E-2	2.219028473E-1	1.825902462E0
8.697785732E0	-7.504320145E-2	1.872644424E-1	1.538039684E0
8.705902194E0	-8.758068085E-2	6.250095367E-2	1.190145493E0
8.713567186E0	-1.962161064E-2	-5.413627625E-2	8.334805965E-1
8.721837571E0	2.990078926E-2	-1.737871170E-1	5.215699673E-1
8.730119071E0	3.419446945E-2	-3.153467178E-1	2.252514362E-1
8.738245686E0	4.236817360E-2	-3.268146515E-1	3.275442123E-2
8.746619725E0	9.232211113E-2	-2.736692429E-1	-1.758153439E-1
8.754978578E0	2.730643749E-1	-2.880821228E-1	-3.300879002E-1
8.763093924E0	4.846262932E-1	-2.801103592E-1	-4.305324554E-1
8.771225924E0	6.932449341E-1	-2.704277039E-1	-4.817478657E-1
8.779342847E0	8.958243132E-1	-2.365312576E-1	-4.452760220E-1
8.787440763E0	1.065410256E0	-2.007894516E-1	-3.475496769E-1
8.795257686E0	1.152246714E0	-1.538715363E-1	-1.831312180E-1
8.803457417E0	1.061761022E0	-9.218978882E-2	-5.749464035E-3
8.811714840E0	8.902304173E-1	-3.911781311E-2	1.390450001E-1
8.819893148E0	5.977003574E-1	-7.810592651E-3	2.791604996E-1
8.828148186E0	2.008906603E-1	1.440811157E-2	3.535284996E-1
8.836560116E0	-2.401139736E-1	-4.816055298E-3	3.955473900E-1
8.844691809E0	-6.918087006E-1	-6.806564331E-2	3.570964336E-1
8.852817462E0	-9.884479046E-1	-1.138916016E-1	2.370574474E-1
8.860933539E0	-1.123435020E0	-1.522903442E-1	8.367013931E-2
8.868996455E0	-1.080494404E0	-1.646842957E-1	-1.356401443E-1
8.876736148E0	-9.409644604E-1	-1.903877258E-1	-2.476594448E-1
8.885026879E0	-7.879242897E-1	-2.003974915E-1	-3.542420864E-1
8.893272802E0	-6.825652122E-1	-1.885662079E-1	-4.530885220E-1
8.901540186E0	-6.411573887E-1	-1.352262497E-1	-6.086142063E-1
8.909844648E0	-6.131808758E-1	-6.939888000E-2	-6.847352982E-1
8.918169116E0	-5.829291344E-1	1.084423065E-2	-6.997282505E-1
8.926288193E0	-5.399057865E-1	8.563041687E-2	-6.919062138E-1
8.934418154E0	-5.002934933E-1	1.593160629E-1	-6.762142181E-1
8.942551193E0	-4.436335564E-1	1.712207794E-1	-5.930044651E-1
8.950666847E0	-4.252243042E-1	1.564998627E-1	-3.787894249E-1
8.958351571E0	-4.546096325E-1	1.444301605E-1	-1.364285946E-1
8.966875494E0	-4.992978573E-1	1.447792053E-1	5.776429176E-2
8.974846225E0	-5.620439053E-1	1.711454391E-1	1.424438953E-1
8.983065263E0	-6.134638786E-1	2.499780655E-1	1.437332630E-1
8.991475494E0	-6.261358261E-1	3.346996307E-1	7.005906105E-2
8.999745270E0	-6.092500687E-1	4.206056595E-1	-1.955866814E-2
9.007843885E0	-5.576531887E-1	4.762239456E-1	-4.748487473E-2
9.015977116E0	-4.931976795E-1	4.728078842E-1	-1.153278351E-2
9.024095077E0	-4.007277489E-1	4.011936188E-1	1.641225815E-2
9.032213462E0	-3.193776608E-1	2.761049271E-1	1.272392273E-2
9.039918802E0	-2.527389526E-1	1.412830353E-1	1.407289505E-2
9.048221917E0	-1.960086823E-1	-2.783584595E-2	-3.514480591E-2
9.056491571E0	-8.163428307E-2	-2.227640152E-1	3.044962883E-2
9.064587071E0	1.016609669E-1	-3.607339859E-1	-2.271318436E-2
9.073065532E0	3.031592369E-1	-4.691743851E-1	-1.001677513E-1
9.081338692E0	5.313568115E-1	-5.315790176E-1	-2.238667011E-1
9.089473615E0	7.630752325E-1	-5.477123260E-1	-2.858042717E-1
9.097601577E0	9.871121645E-1	-5.226860046E-1	-3.167512417E-1
9.105717808E0	1.194524407E0	-4.394521713E-1	-3.858728409E-1
9.113850731E0	1.354482174E0	-3.527069092E-1	-3.787381649E-1
9.121607686E0	1.476119995E0	-3.120450974E-1	-3.098900318E-1
9.129899840E0	1.520745277E0	-3.542995453E-1	-2.102577686E-1
9.138126225E0	1.463583708E0	-4.490175247E-1	-1.112625599E-1
9.146306378E0	1.294739842E0	-5.934648514E-1	-5.840420723E-2
9.154654301E0	9.680885077E-1	-7.967634201E-1	-8.073401451E-2
9.162949384E0	6.695533991E-1	-9.094085693E-1	-1.632120609E-1
9.171065923E0	4.452987909E-1	-9.494876862E-1	-3.007516861E-1
9.179192846E0	3.113358021E-1	-8.711185455E-1	-4.452140331E-1
9.187292692E0	2.648656368E-1	-7.187900543E-1	-5.146439075E-1
9.195357878E0	2.132833004E-1	-5.070095062E-1	-4.840853214E-1
9.203123571E0	1.486074924E-1	-2.522516251E-1	-3.859558105E-1
9.211413148E0	-4.274058342E-2	3.362941742E-2	-2.924256325E-1
9.219536994E0	-2.744829655E-1	2.606563568E-1	-2.221469879E-1
9.227740724E0	-5.874190331E-1	4.048948288E-1	-1.952705383E-1
9.236010917E0	-8.872628212E-1	4.131870270E-1	-2.153537273E-1
9.244389269E0	-1.136830091E0	3.027763367E-1	-2.807219028E-1
9.252504345E0	-1.297141314E0	1.325168610E-1	-3.681869507E-1
9.260633922E0	-1.375971794E0	-3.996562958E-2	-4.765372276E-1
9.268746768E0	-1.331606388E0	-9.907722473E-2	-5.248982906E-1
9.276803455E0	-1.193079710E0	-3.278255463E-2	-4.883828163E-1
9.284562840E0	-9.871003628E-1	1.729106903E-1	-4.272284508E-1
9.292845378E0	-7.695095539E-1	4.046840668E-1	-3.142881393E-1
9.301221609E0	-4.824848175E-1	5.712394714E-1	-1.624679565E-1
9.309389071E0	-2.150356770E-1	6.685581207E-1	-4.427194595E-3
9.317552378E0	-9.504675865E-2	6.822137833E-1	1.387689114E-1
9.325956768E0	-1.102089882E-1	6.307477951E-1	2.841477394E-1
9.334087961E0	-2.236278057E-1	5.256958008E-1	3.349106312E-1
9.342179499E0	-3.722350597E-1	3.692226410E-1	3.144392967E-1
9.350262576E0	-5.081579685E-1	2.015237808E-1	2.633521557E-1
9.358393230E0	-6.210355759E-1	6.842231750E-2	2.262198925E-1
9.366037647E0	-6.656076908E-1	-4.620552063E-2	2.428302765E-1
9.374345109E0	-6.769316196E-1	-7.923507690E-2	2.591273785E-1
9.382582494E0	-6.554155350E-1	-3.037548065E-2	2.858498096E-1
9.390805917E0	-5.713624954E-1	4.689693451E-2	3.504309654E-1
9.399066186E0	-4.718985558E-1	1.069898605E-1	4.370031357E-1
9.407493114E0	-3.141436577E-1	1.182622910E-1	5.441207886E-1
9.415589537E0	-2.282710075E-1	1.002645493E-1	5.955123901E-1
9.423718306E0	-1.788494587E-1	6.904888153E-2	5.861260891E-1
9.431849499E0	-1.096000671E-1	-1.142597198E-2	6.028242111E-1
9.439880109E0	-2.766942978E-2	-1.026010513E-1	5.840680599E-1
9.447646647E0	6.417298317E-2	-1.600675583E-1	5.184273720E-1
9.455931570E0	1.451454163E-1	-1.724472046E-1	4.385583401E-1
9.464146917E0	2.248463631E-1	-1.745786667E-1	3.542144299E-1
9.472437570E0	3.521790504E-1	-1.710348129E-1	3.055288792E-1
9.480726917E0	4.210364819E-1	-1.393127441E-1	2.611782551E-1
9.489032383E0	4.668853283E-1	-9.658718109E-2	2.293663025E-1
9.497148268E0	4.634284973E-1	-8.458423615E-2	2.042658329E-1
9.505277614E0	4.820861816E-1	-9.647369385E-2	2.373888493E-1
9.513361344E0	4.329082966E-1	-1.040201187E-1	2.733089924E-1
9.521477883E0	3.591506481E-1	-4.116725922E-2	2.255036831E-1
9.529183109E0	2.976632118E-1	4.582023621E-2	1.305768490E-1
9.537459532E0	2.458977699E-1	1.060857773E-1	5.891704559E-2
9.546009340E0	2.009043694E-1	1.510906219E-1	-3.668308258E-3
9.554258190E0	1.237902641E-1	1.855525970E-1	-9.675765038E-2
9.562229878E0	4.590868950E-2	2.022371292E-1	-2.011947632E-1
9.570569267E0	-1.919651031E-2	2.203559875E-1	-3.198282719E-1
9.578700421E0	-4.680490494E-2	1.621980667E-1	-3.527526855E-1
9.586794575E0	-5.714559555E-2	9.041309357E-2	-3.405566216E-1
9.594878575E0	-5.614089966E-2	-1.813125610E-2	-2.559340000E-1
9.602975955E0	-6.569194794E-2	-1.180372238E-1	-1.735579967E-1
9.610710878E0	-6.447887421E-2	-1.852302551E-1	-6.937909126E-2
9.618977186E0	-4.768776894E-2	-2.322463989E-1	6.256484985E-2
9.627211109E0	-1.238298416E-2	-1.902208328E-1	1.567587852E-1
9.635372301E0	3.477764130E-2	-1.001033783E-1	2.633116245E-1
9.643728224E0	7.505893707E-2	1.880741119E-2	3.079638481E-1
9.652107921E0	1.296739578E-1	1.474132538E-1	3.097653389E-1
9.660225190E0	1.556146145E-1	2.514734268E-1	3.102726936E-1
9.668348959E0	2.099199295E-1	3.214311600E-1	2.829065323E-1
9.676479421E0	2.802519798E-1	3.379058838E-1	2.604365349E-1
9.684527724E0	3.585176468E-1	3.157272339E-1	2.624137402E-1
9.692336301E0	4.320068359E-1	2.768526077E-1	2.413675785E-1
9.700640878E0	4.728720188E-1	2.476940155E-1	2.251791954E-1
9.708750263E0	4.677052498E-1	2.121562958E-1	1.992423534E-1
9.716868147E0	4.388973713E-1	1.914577484E-1	1.801931858E-1
9.725192186E0	3.797080517E-1	1.617441177E-1	1.541874409E-1
9.733568767E0	3.200731277E-1	1.231355667E-1	1.151137352E-1
9.741685113E0	2.386400700E-1	7.985877991E-2	7.061767578E-2
9.749816036E0	1.568419933E-1	4.166126251E-2	1.856970787E-2
9.757933344E0	1.252942085E-1	-1.568603516E-2	-3.154754639E-3
9.766048536E0	1.174654961E-1	-6.609344482E-2	7.155179977E-3
9.771630993E0	1.278960705E-1	-9.508991241E-2	-9.977817535E-4
9.773935763E0	1.255018711E-1	-1.166372299E-1	1.396417618E-3
9.782051186E0	1.652536392E-1	-1.601953506E-1	3.870224953E-2
9.790289070E0	1.859991550E-1	-2.109203339E-1	5.699729919E-2
9.798588070E0	2.092490196E-1	-2.161188126E-1	7.306337357E-2
9.806781801E0	2.044789791E-1	-2.309999466E-1	1.085226536E-1
9.815168459E0	2.237334251E-1	-2.192993164E-1	1.302165985E-1
9.823277689E0	2.434902191E-1	-1.958589554E-1	1.876482964E-1
9.831403728E0	2.343702316E-1	-1.558818817E-1	2.445149422E-1
9.839520112E0	2.155618668E-1	-1.019115448E-1	2.741847038E-1
9.847635032E0	1.802203655E-1	-3.175354004E-2	2.860131264E-1
9.855370609E0	1.291711330E-1	1.857089996E-2	2.587177753E-1
9.863677878E0	5.070114136E-2	6.333541870E-2	2.281870842E-1
9.871859647E0	3.172659874E-2	8.345603943E-2	1.806402206E-1
9.880082762E0	-2.835559845E-2	1.005086899E-1	1.352674961E-1
9.888405801E0	-9.362649918E-2	8.117389679E-2	7.573819160E-2
9.896742881E0	-1.284985542E-1	6.386470795E-2	2.363348007E-2
9.904857535E0	-1.745285988E-1	4.409027100E-2	-1.853370667E-2
9.912981651E0	-1.963772774E-1	4.350185394E-2	-6.286382675E-2
9.929229304E0	-2.437012196E-1	8.098030090E-2	-9.885072708E-2
9.933284535E0	-2.498097420E-1	1.000833511E-1	-9.235715866E-2
9.934521186E0	-2.617807388E-1	1.048717499E-1	-9.953975677E-2
9.937044339E0	-2.689633369E-1	1.144485474E-1	-9.953975677E-2
9.945233455E0	-2.721133232E-1	1.504487991E-1	-9.958171844E-2
9.953504455E0	-2.911291122E-1	1.652135849E-1	-9.360551834E-2
9.961610762E0	-2.855505943E-1	1.611185074E-1	-7.941150665E-2
9.969948493E0	-2.908034325E-1	1.452960968E-1	-1.118597984E-1
9.978304073E0	-2.735626698E-1	8.697795868E-2	-1.567916870E-1
9.986420843E0	-2.463209629E-1	1.989364624E-2	-2.021083832E-1
9.994554304E0	-2.095470428E-1	-4.142856598E-2	-1.782994270E-1
1.000267227E1	-1.761584282E-1	-1.185150146E-1	-1.577472687E-1
1.001078954E1	-1.233084202E-1	-1.753234863E-1	-8.819079399E-2
1.001848322E1	-7.588791847E-2	-2.358884811E-1	-7.098364830E-2
1.002677776E1	-7.550477982E-3	-2.733316422E-1	-2.593946457E-2
1.003504657E1	1.234483719E-2	-2.974166870E-1	2.745437622E-2
1.004326353E1	2.952194214E-2	-3.130149841E-1	1.322824955E-1
1.005989357E1	8.467984200E-2	-3.902416229E-1	4.480535984E-1
1.006802573E1	9.686875343E-2	-4.458217621E-1	5.587081909E-1
1.007615111E1	8.521652222E-2	-5.016536713E-1	6.482813358E-1
1.008426623E1	7.578229904E-2	-5.545463562E-1	7.241411209E-1
1.009233888E1	9.238553047E-2	-5.874691010E-1	8.011512756E-1
1.010007892E1	1.257865429E-1	-6.078624725E-1	9.052796364E-1
1.010835984E1	1.583466530E-1	-5.468664169E-1	9.772264957E-1
1.011661565E1	2.077279091E-1	-4.084138870E-1	8.686692715E-1
1.012478296E1	2.493805885E-1	-2.288446426E-1	6.683585644E-1
1.013307253E1	3.333947659E-1	-3.458213806E-2	4.789636135E-1
1.014148730E1	4.000236988E-1	1.147689819E-1	2.293024063E-1
1.014960323E1	4.821563959E-1	2.423896790E-1	6.395816803E-3
1.015772942E1	5.305994749E-1	3.348655701E-1	-1.525719166E-1
1.016585953E1	5.559588671E-1	3.796873093E-1	-2.683737278E-1
1.017388819E1	5.395535231E-1	3.758354187E-1	-5.125708580E-1
1.018169615E1	4.996680021E-1	2.831468582E-1	-7.931611538E-1
1.018995972E1	4.518505335E-1	7.854461670E-2	-9.546849728E-1
1.020625984E1	2.773749828E-1	-5.122308731E-1	-6.909663677E-1
1.021459757E1	1.408371925E-1	-6.819772720E-1	-4.462537766E-1
1.022293634E1	6.173801422E-2	-6.568088531E-1	-2.544562817E-1
1.023103146E1	2.797150612E-2	-4.606494904E-1	-1.095097065E-1
1.023916203E1	-1.947474480E-2	-1.460151672E-1	-2.286362648E-2
1.024727676E1	-1.234319210E-1	1.575345993E-1	1.508650780E-1
1.025536846E1	-2.988057137E-1	3.478431702E-1	2.790703773E-1
1.026316896E1	-4.700956345E-1	3.625926971E-1	4.392976761E-1
1.027142026E1	-6.202564240E-1	2.520589828E-1	3.995647430E-1
1.027994749E1	-7.208440304E-1	7.129096985E-2	3.718817234E-1
1.028781503E1	-8.525319099E-1	-5.922794342E-2	2.484350204E-1
1.029609161E1	-9.986755848E-1	-1.049537659E-1	-3.263020515E-2
1.030447503E1	-9.872283936E-1	-8.637237549E-2	-3.205716610E-1
1.031260542E1	-9.652512074E-1	-5.343723297E-2	-6.926848888E-1
1.032884742E1	-8.104348183E-1	3.152942657E-2	-1.035378695E0
1.033697819E1	-7.423117161E-1	8.151435852E-2	-1.116560936E0
1.034469057E1	-6.711740494E-1	1.203069687E-1	-1.171086788E0
1.035295684E1	-5.258502960E-1	1.475992203E-1	-1.109930038E0
1.036122634E1	-3.598141670E-1	1.850671768E-1	-1.180869818E0
1.036937776E1	-1.788315773E-1	1.467237473E-1	-1.214320898E0
1.037770826E1	-7.172536850E-2	5.177116394E-2	-1.156062365E0
1.038607503E1	-3.553414345E-2	-5.259704590E-2	-1.021661758E0
1.039419030E1	-5.876636505E-2	-1.417255402E-1	-7.992980480E-1
1.040231573E1	-1.130144596E-1	-1.853446960E-1	-5.541512966E-1
1.041044626E1	-1.108851433E-1	-1.604461670E-1	-3.474807739E-1
1.041850276E1	1.114130020E-2	-3.386402130E-2	-1.524040699E-1
1.042621880E1	1.319611073E-1	1.513957977E-1	-2.260994911E-2
1.043454815E1	1.957082748E-1	3.317470551E-1	1.505374908E-2
1.044276230E1	1.387834549E-1	4.703626633E-1	2.129292488E-2
1.045092980E1	-1.259922981E-2	5.391969681E-1	1.528158188E-1
1.045924107E1	-2.552514076E-1	5.272159576E-1	3.629224300E-1
1.046763292E1	-5.691719055E-1	5.061187744E-1	5.878376961E-1
1.047574765E1	-7.906682491E-1	4.852123260E-1	5.336246490E-1
1.048388246E1	-9.063427448E-1	5.064029694E-1	1.901071072E-1
1.049199938E1	-9.016153812E-1	5.363731384E-1	-2.491004467E-1
1.050002965E1	-7.982869148E-1	5.468835831E-1	-5.943920612E-1
1.050776961E1	-7.222511768E-1	5.052795410E-1	-7.752292156E-1
1.051612711E1	-5.909554958E-1	4.596004486E-1	-8.188753128E-1
1.052430369E1	-5.699169636E-1	4.003620148E-1	-8.420798779E-1
1.053259168E1	-4.927916527E-1	3.292131424E-1	-8.503456116E-1
1.054078653E1	-3.397965431E-1	3.063840866E-1	-8.295798302E-1
1.054917453E1	-1.327691078E-1	3.292713165E-1	-7.420008183E-1
1.055730530E1	9.878730774E-2	3.326053619E-1	-6.254403591E-1
1.056543138E1	4.178526402E-1	3.145837784E-1	-4.629957676E-1
1.057354696E1	7.043213844E-1	2.653408051E-1	-2.053494453E-1
1.058167846E1	9.376595020E-1	1.226768494E-1	1.053454876E-1
1.058944330E1	1.069971085E0	-2.744865417E-2	3.584218025E-1
1.059765680E1	1.185828447E0	-2.034091949E-1	5.376234055E-1
1.060602995E1	9.614675045E-1	-2.134447098E-1	2.600853443E-1
1.061412299E1	1.395898819E0	-4.753017426E-1	9.666233063E-1
1.062241103E1	1.615238190E0	-5.884990692E-1	9.476053715E-1
1.063077672E1	1.704638243E0	-5.839424133E-1	1.110901833E0
1.063887476E1	1.673613548E0	-4.835281372E-1	1.232893944E0
1.064700111E1	1.604559660E0	-3.690109253E-1	1.363921881E0
1.065513207E1	1.439172149E0	-3.085050583E-1	1.430057526E0
1.066323011E1	1.212268829E0	-2.474737167E-1	1.502148151E0
1.067104895E1	7.863868475E-1	2.403697968E-1	9.540975094E-1
1.067939715E1	1.028147697E0	-1.640243530E-1	1.469104052E0
1.068739892E1	8.932391405E-1	-3.341951370E-1	1.540486813E0
1.069574242E1	6.341463327E-1	-4.267654419E-1	1.525295734E0
1.070386342E1	3.513752222E-1	-4.755783081E-1	1.562550545E0
1.071223061E1	1.506631374E-1	-3.976182938E-1	1.518878698E0
1.072031611E1	4.091215134E-2	-3.142442703E-1	1.479544878E0
1.072844888E1	-5.719041824E-2	-2.018785477E-1	1.427261829E0
1.073656599E1	-9.444284439E-2	-9.428977966E-2	1.274489164E0
1.074462038E1	-9.942030907E-2	-7.225894928E-2	1.043132544E0
1.075243268E1	-5.482554436E-2	-1.187753677E-1	7.917790413E-1
1.076068672E1	-6.361484528E-3	-2.071428299E-1	5.174117088E-1
1.076894938E1	4.711413383E-2	-2.767248154E-1	1.965408325E-1
1.077710003E1	8.759474754E-2	-3.345155716E-1	-1.186590195E-1
1.078546130E1	1.462061405E-1	-3.752727509E-1	-4.104862213E-1
1.079379365E1	1.871035099E-1	-3.860244751E-1	-6.071498394E-1
1.080192761E1	2.452776432E-1	-3.268375397E-1	-7.164421082E-1
1.081004699E1	2.809481621E-1	-2.170820236E-1	-7.567307949E-1
1.081816619E1	2.723374367E-1	-9.434604645E-2	-7.326614857E-1
1.082622842E1	2.131812572E-1	3.734016418E-2	-6.629037857E-1
1.083400330E1	9.871721268E-2	1.616220474E-1	-5.651760101E-1
1.084226749E1	-7.152318954E-3	2.319154739E-1	-4.052200317E-1
1.085054688E1	-1.140990257E-1	2.553024292E-1	-2.262802124E-1
1.085870903E1	-2.375068665E-1	2.416076660E-1	-7.872152328E-2
1.086700284E1	-3.612687588E-1	1.841840744E-1	7.910633087E-2
1.087540930E1	-4.994301796E-1	1.392021179E-1	1.736679077E-1
1.088352661E1	-6.034553051E-1	7.817554474E-2	2.577877045E-1
1.089165438E1	-6.370501518E-1	3.826522827E-2	3.109340668E-1
1.089978518E1	-6.346249580E-1	1.222515106E-2	3.538706303E-1
1.090784630E1	-6.343886852E-1	5.987548828E-2	4.185450077E-1
1.091559045E1	-5.732934475E-1	1.130075455E-1	5.032904148E-1
1.092387588E1	-4.621551037E-1	2.183914185E-1	5.508038998E-1
1.093208845E1	-2.941963673E-1	3.331851959E-1	5.575895309E-1
1.094040026E1	-7.083940506E-2	4.712820053E-1	5.646224022E-1
1.094859153E1	7.880067825E-2	5.353517532E-1	5.823864937E-1
1.095698207E1	1.344764233E-1	5.546817780E-1	6.381499767E-1
1.096509845E1	1.138238907E-1	4.958763123E-1	6.779685020E-1
1.097322892E1	3.156661987E-3	3.481550217E-1	6.363337040E-1
1.098134445E1	-1.505424976E-1	1.472177505E-1	6.471495628E-1
1.098941161E1	-2.770967484E-1	-1.343994141E-1	8.122777939E-1
1.099738734E1	-3.247175217E-1	-3.973197937E-1	7.261099815E-1
1.100545849E1	-2.354297638E-1	-5.532960892E-1	1.577191353E-1
1.101389192E1	-2.940416336E-2	-6.872634888E-1	-4.560532570E-1
1.102204495E1	3.078927994E-1	-8.452510834E-1	-9.654870033E-1
1.103027415E1	6.076275110E-1	-9.451751709E-1	-1.269659758E0
1.103854895E1	7.692470551E-1	-9.982805252E-1	-1.400444269E0
1.104665999E1	8.081399202E-1	-1.089174271E0	-1.343821764E0
1.105477399E1	7.679288387E-1	-1.175021172E0	-1.241945982E0
1.106289030E1	6.615725756E-1	-1.279056549E0	-1.110008955E0
1.107102115E1	4.594707489E-1	-1.334763527E0	-9.818260670E-1
1.107872942E1	2.873723507E-1	-1.323632240E0	-8.526170254E-1
1.108705634E1	5.237793922E-2	-1.180989265E0	-7.357962132E-1
1.109532284E1	-1.116325855E-1	-9.672603607E-1	-5.547821522E-1
1.110346815E1	-1.850109100E-1	-7.580633163E-1	-3.514373302E-1
1.111181195E1	-2.709300518E-1	-4.989089966E-1	-2.595503330E-1
1.112013972E1	-3.672463894E-1	-1.862564087E-1	-1.824591160E-1
1.112825495E1	-4.804639816E-1	1.468162537E-1	-1.655342579E-1
1.113638080E1	-5.807495117E-1	4.945926666E-1	-1.407072544E-1
1.114451268E1	-7.120752335E-1	9.301886559E-1	-2.004742622E-1
1.115257034E1	-7.450890541E-1	1.250416279E0	-2.618405819E-1
1.116033738E1	-7.716770172E-1	1.501740932E0	-2.973730564E-1
1.116865507E1	-7.636168003E-1	1.633233070E0	-3.441073895E-1
1.118490257E1	-8.216996193E-1	1.509698868E0	-6.171576977E-1
1.119326238E1	-8.187713623E-1	1.245094299E0	-7.880477905E-1
1.120159253E1	-7.904803753E-1	9.739546776E-1	-8.686077595E-1
1.120970699E1	-7.262318134E-1	7.125988007E-1	-9.269967079E-1
1.121783703E1	-6.528046131E-1	4.659748077E-1	-8.896236420E-1
1.122595188E1	-5.288443565E-1	1.878480911E-1	-7.082545757E-1
1.123401722E1	-3.802022934E-1	-1.254816055E-1	-4.462566376E-1
1.124186868E1	-2.644605637E-1	-4.043569565E-1	-1.837432384E-1
1.125006115E1	-1.859908104E-1	-6.295642853E-1	-8.790731430E-3
1.125835053E1	-1.101765633E-1	-8.767414093E-1	1.908178329E-1
1.126651357E1	-6.439971924E-2	-1.014869690E0	4.014074802E-1
1.127475661E1	2.911114693E-2	-1.101905823E0	5.407042503E-1
1.128315726E1	1.540186405E-1	-1.055846214E0	5.475058556E-1
1.129128703E1	4.018735886E-1	-9.257230759E-1	4.937689304E-1
1.129941084E1	7.444941998E-1	-6.926250458E-1	4.383656979E-1
1.130752342E1	1.055932164E0	-3.963308334E-1	4.222989082E-1
1.131561769E1	1.110772491E0	-1.769914627E-1	4.502561092E-1
1.132337130E1	1.017014623E0	-4.504776001E-2	4.812462330E-1
1.133171822E1	7.616597414E-1	2.574634552E-2	3.875503540E-1
1.133995457E1	3.984711170E-1	8.949947357E-2	2.356073856E-1
1.134802930E1	3.108406067E-2	1.472225189E-1	8.998966217E-2
1.135634599E1	-3.634216785E-1	2.257204056E-1	-5.108785629E-2
1.136473338E1	-6.718230247E-1	3.357973099E-1	-1.617851257E-1
1.137285038E1	-9.302966595E-1	4.458274841E-1	-3.644635677E-1
1.138097572E1	-1.072361708E0	5.240573883E-1	-5.940577984E-1
1.138910672E1	-1.094887018E0	4.905948639E-1	-7.521820068E-1
1.139722241E1	-1.005075216E0	3.773584366E-1	-7.904467583E-1
1.140491892E1	-8.655185699E-1	1.947546005E-1	-7.317721844E-1
1.141325684E1	-6.697227955E-1	-1.444625854E-2	-5.781419277E-1
1.142147568E1	-4.963088036E-1	-1.305723190E-1	-4.691536427E-1
1.142959592E1	-3.053441048E-1	-2.640190125E-1	-3.868844509E-1
1.143813361E1	-6.750321388E-2	-4.120388031E-1	-2.989461422E-1
1.144627264E1	1.253104210E-1	-4.890956879E-1	-2.184102535E-1
1.145436757E1	2.798416615E-1	-5.339803696E-1	-1.356153488E-1
1.146249626E1	3.804419041E-1	-4.997682571E-1	-4.744863510E-2
1.147060938E1	4.088902473E-1	-3.725957870E-1	2.571487427E-2
1.148646657E1	5.587515831E-1	-2.919034958E-1	7.357192039E-2
1.149466399E1	5.686819553E-1	-2.297906876E-1	1.715700626E-1
1.150296538E1	5.035445690E-1	-1.317043304E-1	3.128764629E-1
1.151115611E1	3.769929409E-1	1.109600067E-2	3.409731388E-1
1.151942149E1	2.244844437E-1	1.381473541E-1	3.993635178E-1
1.152780876E1	7.340764999E-2	2.660932541E-1	3.879640102E-1
1.153593791E1	-9.851717949E-2	3.991498947E-1	4.716787338E-1
1.154406099E1	-2.695095539E-1	5.174312592E-1	4.955406189E-1
1.155217576E1	-3.804700375E-1	5.891275406E-1	4.805302620E-1
1.156026365E1	-5.038428307E-1	6.494874954E-1	4.909405708E-1
1.156802884E1	-5.926146507E-1	6.359586716E-1	4.957001209E-1
1.157630715E1	-6.267049313E-1	5.761766434E-1	4.640560150E-1
1.158450853E1	-6.244685650E-1	4.595069885E-1	4.295141697E-1
