"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
6.316274940E-1	3.378218651E0	1.271321058E0	7.733271599E0
6.333250380E-1	3.438073635E0	1.177947283E0	7.776367188E0
6.356891480E-1	3.454833031E0	1.074996591E0	7.860164165E0
6.369279610E-1	3.452438831E0	9.768342972E-1	7.929595947E0
6.397443010E-1	3.481169224E0	8.834604025E-1	7.977479935E0
6.413242310E-1	3.538630009E0	8.020575643E-1	8.027758598E0
6.437876480E-1	3.569754839E0	7.134721279E-1	8.123526573E0
6.449595770E-1	3.555389643E0	5.937620401E-1	8.233659744E0
6.478421090E-1	3.560178041E0	4.812345505E-1	8.341399193E0
6.493688080E-1	3.643975019E0	3.998316824E-1	8.403648376E0
6.519019550E-1	3.713406801E0	3.327940404E-1	8.456320763E0
6.531542310E-1	3.711012602E0	2.394201756E-1	8.501810074E0
6.559559170E-1	3.665522814E0	1.340752989E-1	8.482656479E0
6.571758840E-1	3.636792421E0	5.506663769E-2	8.396465302E0
6.600528010E-1	3.670311213E0	2.394201607E-2	8.300697327E0
6.613439230E-1	3.701435804E0	1.675941236E-2	8.221688271E0
6.641407240E-1	3.679888010E0	9.576806799E-3	8.169015884E0
6.656864230E-1	3.622427225E0	9.576806799E-3	8.118738174E0
6.682151090E-1	3.600879431E0	5.267243832E-2	8.106766701E0
6.693846540E-1	3.588908434E0	1.101332754E-1	8.178592682E0
6.722682630E-1	3.529053211E0	1.292868853E-1	8.231265068E0
6.739600770E-1	3.378218651E0	5.267243832E-2	8.248024940E0
6.763329170E-1	3.320757866E0	7.182605099E-3	8.226476669E0
6.775224610E-1	3.191470861E0	-7.182604820E-2	8.154650688E0
6.803861860E-1	3.069366693E0	-1.125274822E-1	8.070854187E0
6.819528840E-1	3.050212860E0	-1.197100878E-1	7.963114738E0
6.844465320E-1	3.052607059E0	-1.412578970E-1	7.939172745E0
6.856416920E-1	3.057395458E0	-2.059013397E-1	7.886500359E0
6.884999170E-1	2.999934673E0	-3.112462163E-1	7.826645374E0
6.900472690E-1	2.906560898E0	-3.806780577E-1	7.702147007E0
6.925239230E-1	2.791639090E0	-4.357447028E-1	7.539340973E0
6.938223070E-1	2.667140722E0	-4.716577232E-1	7.419631004E0
6.966278780E-1	2.638410330E0	-4.764461517E-1	7.405265808E0
6.979983070E-1	2.643198729E0	-4.764461517E-1	7.417236805E0
7.006519610E-1	2.664746523E0	-4.525041282E-1	7.395689011E0
7.019844610E-1	2.659958124E0	-3.998316824E-1	7.453149796E0
7.048300700E-1	2.568978310E0	-3.591302633E-1	7.575253963E0
7.063586150E-1	2.461239338E0	-3.471592367E-1	7.608773232E0
7.088914930E-1	2.466027737E0	-2.992752194E-1	7.635109425E0
7.102500380E-1	2.492363930E0	-2.106897533E-1	7.762001991E0
7.129463010E-1	2.535459518E0	-1.412578970E-1	7.829039574E0
7.146016920E-1	2.612074137E0	-1.101332754E-1	7.762001991E0
7.170181860E-1	2.698265314E0	-8.858546615E-2	7.615955830E0
7.182521150E-1	2.815581083E0	-3.112462163E-2	7.501033783E0
7.210721860E-1	2.868253708E0	7.661445439E-2	7.465120792E0
7.226871540E-1	2.794033289E0	1.819593310E-1	7.445967197E0
7.251318780E-1	2.645592928E0	2.609679997E-1	7.316680431E0
7.264154230E-1	2.482787132E0	3.351882398E-1	7.101202011E0
7.291858010E-1	2.365471363E0	4.022258818E-1	6.840234280E0
7.308363840E-1	2.339135170E0	4.429273009E-1	6.526593685E0
7.332463400E-1	2.401384354E0	4.572925270E-1	6.428431511E0
7.344393460E-1	2.607285738E0	5.051765442E-1	6.282385349E0
7.373001090E-1	2.865859509E0	5.722141862E-1	6.275202751E0
7.387132310E-1	3.083731890E0	6.512228847E-1	6.445190907E0
7.414111090E-1	3.165134668E0	7.350199223E-1	6.773196697E0
7.426187310E-1	3.138798475E0	8.331822157E-1	7.113173485E0
7.454998780E-1	3.081337690E0	9.864110947E-1	7.433996201E0
7.470787310E-1	3.236960649E0	1.182735682E0	7.690176010E0
7.495596860E-1	3.462015629E0	1.352723956E0	7.955932140E0
7.507393460E-1	3.687070608E0	1.424550056E0	8.125920296E0
7.536125700E-1	3.837905407E0	1.405396342E0	8.219294548E0
7.555399610E-1	3.926490784E0	1.326387763E0	8.262390137E0
7.576559550E-1	4.005499363E0	1.225831270E0	8.255207062E0
7.588566150E-1	4.110844135E0	1.118092179E0	8.161833763E0
7.617098010E-1	4.266467571E0	1.007958889E0	7.963114738E0
7.632750380E-1	4.469974518E0	9.121908545E-1	7.764396191E0
7.657847620E-1	4.556165695E0	7.757213712E-1	7.637503624E0
7.670046540E-1	4.577713490E0	5.746083856E-1	7.572859764E0
7.698394930E-1	4.711789131E0	5.626373887E-1	7.857769966E0
7.714875770E-1	4.766855717E0	5.865794420E-1	8.339004517E0
7.738430380E-1	4.570530891E0	5.315127969E-1	8.714894295E0
7.750798070E-1	4.299986362E0	4.501099288E-1	8.860940933E0
7.779226090E-1	4.204218388E0	3.878606856E-1	8.853757858E0
7.793768460E-1	4.285621166E0	3.519476354E-1	8.746018410E0
7.819120770E-1	4.381389141E0	3.351882398E-1	8.571242332E0
7.831795380E-1	4.333505154E0	2.944868207E-1	8.370129585E0
7.860144930E-1	4.170699596E0	2.561795712E-1	8.188169479E0
7.875455770E-1	3.952826977E0	2.178723514E-1	8.070854187E0
7.900889550E-1	3.742137194E0	1.675941199E-1	8.046912193E0
7.912990000E-1	3.567360640E0	1.101332754E-1	8.101978302E0
7.941429550E-1	3.411737442E0	4.309562966E-2	8.178592682E0
7.958475000E-1	3.222595453E0	-6.943184882E-2	8.209717751E0
7.982132240E-1	3.155557871E0	-1.053448766E-1	8.195352554E0
7.993843070E-1	3.023876667E0	-1.651999205E-1	8.125920296E0
8.022675700E-1	2.904166698E0	-2.082955539E-1	8.044517517E0
8.038164230E-1	2.729389906E0	-2.489969730E-1	7.948749542E0
8.063281850E-1	2.679111719E0	-2.609679997E-1	7.898471355E0
8.075879610E-1	2.585737944E0	-2.873041928E-1	7.745242596E0
8.103829160E-1	2.439691544E0	-3.160346150E-1	7.577648163E0
8.119083840E-1	1.991975784E0	-3.495534360E-1	7.654263020E0
