"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
6.650756420E-1	-2.269546032E0	-1.571797729E0	2.567287385E-1
6.670563450E-1	-2.288720608E0	-1.602157712E0	2.322276533E-1
6.691069110E-1	-2.308428049E0	-1.641039848E0	2.119876295E-1
6.705700760E-1	-2.331331253E0	-1.682052612E0	1.874865443E-1
6.731057960E-1	-2.355299711E0	-1.719869494E0	1.699096859E-1
6.751001040E-1	-2.381398678E0	-1.751827359E0	1.475391239E-1
6.771026040E-1	-2.401106119E0	-1.774730563E0	1.299622655E-1
6.783744610E-1	-2.420813560E0	-1.785383224E0	1.118527651E-1
6.811597960E-1	-2.433063984E0	-1.782187462E0	9.108011425E-2
6.831890270E-1	-2.441053391E0	-1.766208410E0	6.764429063E-2
6.852517960E-1	-2.442118883E0	-1.733717918E0	4.527373984E-2
6.865645380E-1	-2.438390255E0	-1.695368409E0	2.396845073E-2
6.892588450E-1	-2.435727119E0	-1.655953646E0	-1.597896684E-3
6.912944500E-1	-2.431998730E0	-1.603222966E0	-4.207794741E-2
6.932962190E-1	-2.431998730E0	-1.570732474E0	-7.456851006E-2
6.947139610E-1	-2.439988136E0	-1.536111355E0	-1.065264493E-1
6.973534880E-1	-2.451173544E0	-1.514273405E0	-1.438107044E-1
6.993630380E-1	-2.462891340E0	-1.492968082E0	-1.720402092E-1
7.013854500E-1	-2.475142002E0	-1.479652286E0	-2.087918371E-1
7.029491150E-1	-2.492186308E0	-1.474326015E0	-2.343581766E-1
7.054435650E-1	-2.506567240E0	-1.476989150E0	-2.620550692E-1
7.074731420E-1	-2.530535698E0	-1.487109184E0	-2.886866629E-1
7.094906800E-1	-2.557699919E0	-1.511077642E0	-3.163835406E-1
7.109376920E-1	-2.584864140E0	-1.543035507E0	-3.419498801E-1
7.135006420E-1	-2.613093615E0	-1.578721881E0	-3.632551730E-1
7.154546920E-1	-2.632268429E0	-1.619202018E0	-3.787015080E-1
7.174970650E-1	-2.654106379E0	-1.653823018E0	-3.866910040E-1
7.189914990E-1	-2.670085430E0	-1.675660968E0	-3.930825889E-1
7.215546800E-1	-2.678607464E0	-1.688444138E0	-3.952131271E-1
7.235839490E-1	-2.679140091E0	-1.682585239E0	-3.957457542E-1
7.255859880E-1	-2.669552803E0	-1.662345171E0	-3.877562582E-1
7.269554610E-1	-2.651975870E0	-1.631985188E0	-3.787015080E-1
7.296132300E-1	-2.629605293E0	-1.596298814E0	-3.712446690E-1
7.316737190E-1	-2.597647429E0	-1.562742949E0	-3.584614992E-1
7.334655380E-1	-2.558232546E0	-1.529719710E0	-3.456783295E-1
7.349644990E-1	-2.516154528E0	-1.497229218E0	-3.339604139E-1
7.377501030E-1	-2.470348358E0	-1.461542845E0	-3.137203753E-1
7.397123450E-1	-2.421346188E0	-1.429052234E0	-2.924150825E-1
7.417821030E-1	-2.389388084E0	-1.405083776E0	-2.897519469E-1
7.430903450E-1	-2.351038694E0	-1.373658538E0	-2.801645398E-1
7.458404490E-1	-2.312156439E0	-1.340635300E0	-2.668487430E-1
7.478696800E-1	-2.268480778E0	-1.314003706E0	-2.535329461E-1
7.498718720E-1	-2.217347860E0	-1.282045722E0	-2.359560728E-1
7.513608840E-1	-2.161421537E0	-1.247957349E0	-2.130528986E-1
