"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.685101622E2,-2.220298296E0,1.479513960E1,-1.788701860E0
2.685201212E2,-1.294590502E0,1.426518656E1,-1.616917534E0
2.685300802E2,2.775517223E-1,1.315235734E1,-9.574488187E-1
2.685400392E2,1.237995887E0,1.206534592E1,-1.091452968E-1
2.685499982E2,1.349288281E0,1.158114267E1,9.487201682E-1
2.685599572E2,1.170129228E0,1.115919356E1,2.097323603E0
2.685699162E2,1.030351830E0,1.095985964E1,3.303052361E0
2.685798752E2,7.849398040E-1,1.100633331E1,4.738039774E0
2.685898342E2,2.973101400E-1,1.111268831E1,5.961485449E0
2.685997932E2,-2.195901373E-1,1.115743705E1,6.140592681E0
2.686097512E2,-5.913818362E-1,1.123947700E1,5.905204829E0
2.686197102E2,-1.192876432E0,1.099839396E1,5.771087244E0
2.686296692E2,-2.218137749E0,1.023636259E1,7.384921103E0
2.686396282E2,-2.702047762E0,9.075542936E0,7.051365516E0
2.686495872E2,-3.818249363E0,5.567949125E0,-5.314837192E0
2.686595462E2,-9.734709497E0,-5.166779845E0,-9.051285177E0
2.686695052E2,-7.394683029E0,-6.895237257E0,1.334781456E1
2.686794642E2,-4.112222223E0,-1.002091258E1,9.896389103E0
2.686894232E2,-5.689234995E0,-2.693408092E1,7.306411707E-1
2.686993822E2,-6.917022228E0,-5.960065043E1,-9.181789184E-1
2.687093412E2,-4.762395473E0,-8.191167006E1,-3.552119190E0
2.687193002E2,3.986456215E0,-7.145538900E1,-1.479880697E1
2.687292592E2,9.024669237E0,-3.647584808E1,-1.365333392E1
2.687392182E2,7.120038140E0,-1.838567383E1,-6.605235826E0
2.687491772E2,6.324878207E0,-1.000319785E1,-1.673840325E0
2.687591362E2,6.027792875E0,-4.129683763E0,8.484005857E-1
2.687690952E2,4.722762461E0,-1.332769312E0,-4.980833709E-1
2.687790542E2,1.920698368E0,6.033642429E-1,2.444405480E-1
2.687890132E2,-1.072503604E-2,2.838099899E0,2.603234203E0
2.687989722E2,-8.316995490E-1,5.276483551E0,4.196401663E0
2.688089302E2,-8.608731352E-1,7.800147673E0,4.871448677E0
2.688188892E2,-1.332632341E0,9.612802067E0,4.782774482E0
2.688288482E2,-2.445599262E0,1.071701424E1,4.469595273E0
2.688388072E2,-4.074519084E0,1.174968282E1,3.977338067E0
2.688487662E2,-6.107940660E0,1.282024017E1,2.698849043E0
2.688587246E2,-7.970722064E0,1.373450380E1,4.686250985E-1
2.688686836E2,-9.534123688E0,1.421633659E1,-7.309580898E-1
2.688786426E2,-1.089174659E1,1.430586915E1,5.632155061E-2
2.688886016E2,-1.142167039E1,1.468092360E1,8.028951415E-1
2.688985606E2,-1.072694282E1,1.549002037E1,6.727514700E-1
2.689085196E2,-9.123570796E0,1.646284269E1,-2.550204269E-1
2.689184786E2,-6.968468370E0,1.728898877E1,-1.508092811E0
2.689284376E2,-4.526959674E0,1.751631448E1,-1.863863139E0
2.689383966E2,-1.600267442E0,1.669971339E1,-1.009213049E0
2.689483556E2,1.124263084E0,1.491101270E1,-6.244943261E-2
2.689583146E2,2.796515378E0,1.281835737E1,2.097595060E-1
2.689682736E2,3.705430845E0,1.127287980E1,3.119150412E-1
2.689782326E2,4.450334544E0,1.034853675E1,8.942930424E-1
2.689881906E2,5.008560621E0,9.950216231E0,1.558696954E0
2.689981496E2,5.232924718E0,9.797027952E0,1.916781026E0
2.690081086E2,4.969393632E0,9.742918403E0,2.018385753E0
2.690180676E2,4.359275855E0,9.642890085E0,7.391804445E-1
2.690280266E2,4.454352751E0,8.991551777E0,9.991955996E-2
2.690379856E2,3.852003585E0,7.924301019E0,3.262980223E-1
2.690479446E2,2.831903020E0,6.402467836E0,-1.742318237E0
2.690579036E2,1.701859744E0,2.847516840E0,-5.548608289E0
2.690678626E2,1.874068577E0,2.285761968E0,-1.091554710E0
2.690778216E2,1.581115033E0,-3.247736531E-1,1.896963642E0
2.690877806E2,-3.060286492E-1,-1.501199178E1,1.490310844E0
2.690977396E2,-4.549230257E0,-4.267707756E1,1.329815299E0
2.691076986E2,-9.251052961E0,-7.452304416E1,4.765905849E0
2.691176576E2,-1.079362563E1,-9.149400287E1,9.285128195E0
2.691276166E2,-1.126089535E1,-6.444227597E1,-3.896380589E-1
2.691375756E2,-6.581471572E0,-2.691575340E1,-1.453290250E1
2.691475346E2,-3.313078874E0,-1.140419306E1,-1.266093512E1
2.691574936E2,-2.736860622E0,-4.587303232E0,-4.668707584E0
2.691674526E2,-3.126663499E0,-1.397651187E0,-5.272076943E-1
2.691774116E2,-2.704961137E0,7.233017457E-1,9.113137025E-1
2.691873696E2,-1.894173205E0,2.640057043E0,1.319570977E0
2.691973286E2,-6.017441987E-1,4.443851736E0,1.575139909E0
2.692072876E2,6.824396485E-1,6.624529299E0,1.459625241E0
2.692172466E2,1.155960182E0,8.501625856E0,1.202430198E0
2.692272056E2,8.230920821E-1,9.944166702E0,7.438552934E-1
2.692371646E2,6.712172794E-2,1.131171233E1,1.190223769E-1
2.692471236E2,-7.958931007E-1,1.239138901E1,-9.101132691E-1
2.692570826E2,-1.604750648E0,1.334215212E1,-1.544300525E0
2.692670416E2,-2.227224323E0,1.401326863E1,-1.184883873E0
2.692770006E2,-2.589930033E0,1.439198344E1,7.194706500E-2
2.692869596E2,-2.547358502E0,1.472071156E1,9.760406256E-1
2.692969186E2,-2.630079939E0,1.499474483E1,1.015992311E0
2.693068776E2,-3.087791210E0,1.516887725E1,2.529505491E-3
2.693168366E2,-3.485619391E0,1.523528291E1,-1.362864347E0
2.693267956E2,-3.576485707E0,1.509789439E1,-1.718327111E0
2.693367546E2,-2.735005593E0,1.476061062E1,-1.079165556E0
2.693467136E2,-1.076425624E0,1.402459118E1,-8.874085307E-2
2.693566726E2,4.927335341E-2,1.321614579E1,8.558571012E-1
2.693666306E2,3.577465408E-1,1.234914638E1,1.701376033E0
2.693765896E2,1.470860885E-1,1.161526351E1,2.467949806E0
2.693865486E2,4.814294958E-2,1.114839960E1,3.335595624E0
2.693965076E2,-1.017181635E-2,1.092265029E1,4.306804111E0
2.694064666E2,-2.785200577E-1,1.081480659E1,4.617812834E0
2.694164256E2,-6.306525405E-1,1.060688779E1,4.226977046E0
2.694263846E2,-1.029390183E0,1.040676449E1,3.946987510E0
2.694363436E2,-1.682752505E0,9.942823012E0,4.574053441E0
2.694463026E2,-2.618658865E0,9.055088791E0,8.161771649E0
2.694562616E2,-2.442922845E0,7.548746637E0,7.015028579E0
2.694662206E2,-4.375579646E0,3.056401017E0,-5.231306208E0
2.694761796E2,-6.733410301E0,-4.537417712E0,-2.804291883E0
2.694861386E2,-2.801295477E0,-2.330521234E0,1.204040521E1
2.694960976E2,-2.012754446E0,-7.026848726E0,8.777275296E0
2.695060566E2,-5.761382035E0,-2.586427200E1,4.599961284E0
2.695160156E2,-9.981420482E0,-6.112941198E1,3.684541082E0
2.695259746E2,-9.240021020E0,-8.551936469E1,1.876990138E0
2.695359336E2,3.809522978E0,-7.388924808E1,-1.737727588E1
2.695458926E2,1.139505971E1,-3.854056308E1,-2.120550059E1
2.695558516E2,6.432923058E0,-1.963844680E1,-7.979674151E0
2.695658096E2,4.843304273E0,-1.110470452E1,2.133321913E-1
2.695757686E2,6.631158872E0,-5.066438116E0,1.521502815E0
2.695857276E2,6.718032124E0,-1.006084789E0,6.826507330E-1
2.695956866E2,4.001663654E0,1.410012200E0,-3.171566315E-3
2.696056456E2,1.555811500E0,3.352801057E0,1.410655979E0
2.696156046E2,1.060157574E-1,5.026869423E0,2.837404665E0
2.696255636E2,-5.187964380E-1,6.945135641E0,3.589804494E0
2.696355226E2,-6.175684454E-1,9.044421131E0,4.038377151E0
2.696454816E2,-1.345101090E0,1.062536616E1,4.143553358E0
2.696554406E2,-2.650125072E0,1.153535429E1,3.909684613E0
2.696653996E2,-3.930433457E0,1.205644061E1,3.487115693E0
2.696753586E2,-5.165947201E0,1.246562409E1,1.572160753E0
2.696853176E2,-6.541735064E0,1.308610839E1,-1.482241101E0
2.696952766E2,-7.441540861E0,1.362814996E1,-2.589183344E0
2.697052356E2,-8.096749442E0,1.406873415E1,-1.932399523E0
2.697151946E2,-8.108004162E0,1.466668913E1,-1.661433703E0
2.697251536E2,-7.470827225E0,1.543896950E1,-1.232403610E0
2.697351126E2,-6.154471632E0,1.621583057E1,-7.407603621E-1
2.697450716E2,-4.241274658E0,1.642527666E1,-5.695503795E-1
2.697550296E2,-2.313744111E0,1.608540609E1,-1.767940370E-1
2.697649886E2,-6.172542306E-1,1.547217934E1,4.939926589E-1
2.697749476E2,6.820251540E-1,1.459471810E1,1.406430781E0
2.697849066E2,1.448317018E0,1.361837108E1,1.988557352E0
2.697948656E2,1.846292548E0,1.272703673E1,1.934957095E0
2.698048246E2,2.086232604E0,1.204291132E1,1.385491902E0
2.698147836E2,2.472313290E0,1.149120080E1,6.455010331E-1
2.698247426E2,3.000996018E0,1.097954604E1,-1.027940512E-2
2.698347016E2,3.196258814E0,1.080036163E1,-3.498962152E-1
2.698446606E2,2.689612196E0,1.003870799E1,-2.036585029E-1
2.698546197E2,2.568407309E0,8.709353455E0,7.382729566E-1
2.698645787E2,2.352010921E0,7.473808721E0,7.653422395E-2
2.698745377E2,9.191100875E-1,4.146046026E0,-3.588811637E0
2.698844967E2,3.656186472E-1,4.572869380E0,1.215687590E0
2.698944557E2,-6.428633541E-2,3.650460001E0,2.354658540E0
2.699044147E2,-3.098671124E0,-1.277092710E1,2.348358750E0
2.699143737E2,-8.451890025E0,-4.809796103E1,-8.143769899E-2
2.699243327E2,-1.157493994E1,-8.011356236E1,1.853768506E0
2.699342917E2,-1.123240187E1,-8.882812160E1,9.225459698E0
2.699442497E2,-5.645522380E0,-5.829226343E1,4.272712505E0
2.699542087E2,-1.971542100E0,-2.687532809E1,-1.228002411E1
2.699641677E2,-2.735197382E-1,-1.205943439E1,-1.565831025E1
2.699741267E2,8.344296871E-1,-5.187557341E0,-7.155849413E0
2.699840857E2,1.207180768E0,-1.935838271E0,-6.604237121E-1
2.699940447E2,1.632966095E0,-5.297051132E-2,1.382578819E0
2.700040037E2,1.938751792E0,1.392091654E0,2.020358019E0
2.700139627E2,2.104027728E0,3.234758052E0,2.358584361E0
2.700239217E2,2.225020799E0,5.379713219E0,2.217202195E0
2.700338807E2,1.911461229E0,7.436573651E0,1.787334781E0
2.700438397E2,1.060497516E0,9.212382985E0,1.014132312E0
2.700537987E2,9.894259986E-2,1.081280918E1,-2.267889369E-1
2.700637577E2,-6.992851114E-1,1.243501625E1,-2.040619791E0
2.700737167E2,-1.954146195E0,1.389441579E1,-3.768690702E0
2.700836757E2,-3.645107752E0,1.463645552E1,-3.922091235E0
2.700936347E2,-5.064730729E0,1.479142077E1,-1.715541497E0
2.701035937E2,-6.132131175E0,1.492597690E1,5.583400977E-1
2.701135527E2,-6.943315403E0,1.505636630E1,1.229589930E0
2.701235117E2,-7.154584075E0,1.502641569E1,9.321467471E-1
2.701334697E2,-6.596700645E0,1.500006112E1,-9.137093067E-1
2.701434287E2,-4.983779536E0,1.480229776E1,-2.057680796E0
2.701533877E2,-2.212279863E0,1.373962713E1,-1.501790682E0
2.701633467E2,-2.862989102E-2,1.214465054E1,-7.020669973E-1
2.701733057E2,5.487062982E-1,1.110904783E1,6.622556448E-2
2.701832647E2,5.501116765E-1,1.077933972E1,1.216830282E0
2.701932237E2,3.021411644E-1,1.081382426E1,2.864625793E0
2.702031827E2,1.384211087E-1,1.112277944E1,4.511200551E0
2.702131417E2,-9.674771042E-2,1.135446015E1,5.767639725E0
2.702231007E2,-3.580075458E-1,1.149147445E1,6.339055367E0
2.702330597E2,-9.383422558E-2,1.152181214E1,6.451324246E0
2.702430187E2,-2.446000674E-1,1.126551933E1,6.711601356E0
2.702529777E2,-9.978144872E-1,1.053249366E1,7.054247024E0
2.702629367E2,-1.266880986E0,9.654813142E0,6.974376397E0
2.702728957E2,-8.082614236E-1,8.532959331E0,2.978047743E0
2.702828547E2,-3.545794841E0,3.860842236E0,-6.902576097E0
2.702928137E2,-9.278036692E0,-6.422867017E0,-1.553779446E0
2.703027727E2,-6.786821693E0,-8.430086927E0,1.319892574E1
2.703127317E2,-5.194225506E0,-1.664942734E1,4.496581342E0
2.703226907E2,-6.021122371E0,-4.180307319E1,-5.137760113E0
2.703326487E2,-3.248409546E0,-7.387062587E1,-4.830312345E0
2.703426077E2,1.949870419E0,-8.128807620E1,-8.985128610E0
2.703525667E2,8.813910441E0,-5.192902398E1,-1.158787866E1
2.703625257E2,7.435898298E0,-2.377929757E1,-7.073149903E0
2.703724847E2,4.287349547E0,-1.458167413E1,-3.934247596E0
2.703824437E2,3.757274598E0,-8.746886147E0,-3.213394665E0
2.703924027E2,4.064099053E0,-5.023914825E0,-1.315511109E0
2.704023617E2,3.133560290E0,-2.346441448E0,6.105709362E-1
2.704123207E2,1.493842854E0,2.336687708E-1,3.047166510E0
2.704222797E2,8.051857882E-1,2.949129168E0,5.250724812E0
2.704322387E2,-8.978622559E-2,5.222176951E0,5.344372648E0
2.704421977E2,-1.088816459E0,7.309797830E0,5.013470528E0
2.704521567E2,-1.569578769E0,9.581056364E0,4.642468203E0
2.704621157E2,-2.642107370E0,1.129896306E1,4.253262327E0
2.704720747E2,-4.158627773E0,1.264749237E1,4.020677630E0
2.704820337E2,-5.942755063E0,1.357416145E1,3.342366700E0
2.704919927E2,-7.847687876E0,1.412599710E1,1.321559615E0
2.705019517E2,-9.897418213E0,1.458360488E1,-8.048294735E-1
2.705119107E2,-1.140071514E1,1.476729750E1,-1.382019825E0
2.705218687E2,-1.180358596E1,1.511821814E1,-1.641150881E0
2.705318277E2,-1.106327583E1,1.593319020E1,-1.707999759E0
2.705417867E2,-8.915921550E0,1.678498919E1,-1.592003864E0
2.705517457E2,-6.450460027E0,1.713977718E1,-1.827977753E0
2.705617047E2,-4.107696478E0,1.664403153E1,-1.709865021E0
2.705716637E2,-1.401259065E0,1.471633667E1,-1.150354310E0
2.705816227E2,6.312362389E-1,1.218913849E1,-4.574323948E-1
2.705915817E2,1.312104667E0,1.069150518E1,6.985645151E-1
2.706015407E2,2.032777797E0,1.015690595E1,1.992667944E0
2.706114997E2,2.912713586E0,1.010955052E1,2.409337023E0
2.706214587E2,3.776225424E0,1.011186017E1,1.696806434E0
2.706314177E2,4.412554222E0,9.957556826E0,4.604436743E-1
2.706413767E2,5.195558671E0,9.789433588E0,-6.673257655E-1
2.706513357E2,5.589325376E0,9.597974113E0,-1.298822717E0
2.706612947E2,5.051280379E0,9.021286038E0,-1.012828383E0
2.706712537E2,4.415557060E0,7.797053912E0,-4.043571818E-1
2.706812127E2,3.602979441E0,5.262977652E0,-3.856546286E0
2.706911717E2,2.586396268E0,3.235097190E0,-1.647714381E0
2.707011297E2,2.442686618E0,2.990097100E0,9.214089203E-1
2.707110887E2,8.721221548E-1,-5.453327910E0,-1.674385285E-1
2.707210477E2,-1.033038114E0,-2.808163675E1,-1.057087712E0
2.707310067E2,-3.593760136E0,-5.849707034E1,1.876643398E0
2.707409657E2,-7.392366947E0,-7.640897235E1,6.144036106E0
2.707509247E2,-1.022888283E1,-7.097860236E1,8.510100811E0
2.707608837E2,-8.863823444E0,-4.225228904E1,2.614139260E0
2.707708427E2,-6.162011032E0,-2.168091197E1,-5.840308921E0
2.707808017E2,-5.098833445E0,-1.103694933E1,-8.546983293E0
2.707907607E2,-4.080598726E0,-5.249822586E0,-5.963916721E0
2.708007197E2,-2.999436273E0,-1.908876175E0,-2.254600986E0
2.708106787E2,-1.556989421E0,2.527160758E-1,-5.729396084E-2
2.708206377E2,-2.754083157E-1,1.932945653E0,6.604038316E-1
2.708305967E2,8.990695598E-1,3.894645574E0,1.036973290E0
2.708405557E2,2.330618298E0,6.400591464E0,1.611704888E0
2.708505147E2,3.976203707E0,8.647246669E0,1.194763913E0
2.708604736E2,4.260540941E0,1.012212437E1,3.156660300E-1
2.708704326E2,3.225498401E0,1.103646752E1,-7.569682592E-1
2.708803916E2,1.946242952E0,1.200060321E1,-1.973188530E0
2.708903506E2,3.339209642E-1,1.298514335E1,-2.600952619E0
2.709003096E2,-1.549347256E0,1.372493775E1,-2.039059753E0
2.709102676E2,-3.178097947E0,1.433366565E1,-3.240257577E-1
2.709202266E2,-4.128465203E0,1.471742543E1,1.426879663E0
2.709301856E2,-4.437442311E0,1.479361932E1,2.144416054E0
2.709401446E2,-5.101627244E0,1.472127289E1,1.047293699E0
2.709501036E2,-5.604629878E0,1.471441177E1,-9.982319053E-1
2.709600626E2,-5.398117915E0,1.456525982E1,-1.653903658E0
2.709700216E2,-3.909524107E0,1.418637779E1,-1.175280991E0
2.709799806E2,-1.672161882E0,1.335688125E1,-6.304748583E-1
2.709899396E2,-4.195602348E-1,1.235695241E1,-9.706714198E-2
2.709998986E2,-2.377183331E-1,1.159885272E1,5.239691408E-1
2.710098576E2,-5.598163369E-1,1.114578472E1,1.390303137E0
2.710198166E2,-1.024349883E0,1.095218809E1,2.483518310E0
2.710297756E2,-1.301485393E0,1.070413517E1,3.501186433E0
2.710397346E2,-1.689972501E0,1.059396544E1,4.345808548E0
2.710496936E2,-2.065181166E0,1.056660866E1,5.561497307E0
2.710596526E2,-2.358328838E0,1.040048458E1,6.138332148E0
2.710696116E2,-2.672346538E0,9.875956593E0,7.150941260E0
2.710795706E2,-2.885992396E0,9.103242366E0,8.598114270E0
2.710895296E2,-1.778909820E0,7.580199979E0,3.567793236E0
2.710994876E2,-3.603783725E0,1.572482350E0,-5.984703573E0
2.711094466E2,-6.630692849E0,-5.885580404E0,4.055690757E0
2.711194056E2,-4.761589435E0,-6.957102553E0,1.214822903E1
2.711293646E2,-4.542612086E0,-1.430307301E1,6.932219142E0
2.711393236E2,-8.496158710E0,-4.049415759E1,5.315844814E-1
2.711492826E2,-1.144111121E1,-7.947331564E1,-2.963189968E0
2.711592416E2,-3.621850160E0,-8.608423379E1,-1.378776024E1
2.711692006E2,1.060081604E1,-5.261414457E1,-1.869579026E1
2.711791596E2,1.032066658E1,-2.467946707E1,-9.010339465E0
2.711891186E2,8.048668957E0,-1.337478543E1,-2.529984963E0
2.711990776E2,8.287189747E0,-5.382635073E0,2.301195109E-1
2.712090366E2,7.805727671E0,-1.518116108E0,-3.594154457E-1
2.712189956E2,3.980278340E0,-9.014710844E-2,-6.714252484E-1
2.712289546E2,6.200655719E-1,1.714186698E0,2.153606708E0
2.712389136E2,-8.272468943E-1,3.882609081E0,5.000980875E0
2.712488726E2,-1.317940042E0,6.020487363E0,6.420364408E0
2.712588316E2,-1.827380899E0,8.013724827E0,6.265806127E0
2.712687906E2,-2.772538870E0,9.588326207E0,5.325173900E0
2.712787496E2,-3.978941959E0,1.096111796E1,4.495733496E0
2.712887086E2,-5.076671328E0,1.217068000E1,3.698312445E0
2.712986676E2,-6.166418079E0,1.317688291E1,2.166209797E0
2.713086256E2,-7.589850224E0,1.409004024E1,-7.762389278E-1
2.713185846E2,-9.191574499E0,1.472982035E1,-2.419027029E0
2.713285436E2,-1.029869157E1,1.493478280E1,-2.172010235E0
2.713385026E2,-1.068453998E1,1.548425969E1,-1.532943478E0
2.713484616E2,-1.005533981E1,1.657564717E1,-1.217321302E0
2.713584206E2,-8.627360289E0,1.762238648E1,-1.356607826E0
2.713683796E2,-6.600399594E0,1.799472197E1,-1.688991630E0
2.713783386E2,-3.647525868E0,1.701333231E1,-1.785002911E0
2.713882976E2,-6.063896288E-1,1.460989513E1,-1.199151664E0
2.713982566E2,8.956910386E-1,1.221954635E1,1.469393416E-1
2.714082156E2,1.674354587E0,1.107721325E1,1.462010905E0
2.714181746E2,2.634367410E0,1.052661838E1,2.087516214E0
2.714281336E2,3.378620607E0,1.029080719E1,2.102364634E0
2.714380926E2,3.802326810E0,1.021944309E1,1.667566847E0
2.714480516E2,4.170206137E0,1.003417055E1,1.138192686E0
2.714580106E2,4.571500547E0,9.842629802E0,-2.071849404E-1
2.714679696E2,4.714464385E0,9.411882967E0,-1.367110595E0
2.714779286E2,4.321861276E0,8.742774970E0,-2.897335921E-1
2.714878876E2,3.782576085E0,7.650411590E0,-1.456795188E0
2.714978456E2,2.754184460E0,5.126229404E0,-3.234753959E0
2.715078046E2,2.549649442E0,5.472592732E0,1.403077987E0
2.715177636E2,2.575762814E0,3.430648547E0,1.459548057E0
2.715277226E2,6.716503662E-1,-1.100424702E1,3.301919024E-2
2.715376816E2,-1.944780272E0,-4.211331709E1,-7.933502197E-2
2.715476406E2,-6.340959220E0,-8.358309431E1,5.668729979E0
2.715575996E2,-8.973333022E0,-1.009879538E2,1.042231341E1
2.715675586E2,-8.346121495E0,-6.666783384E1,5.003915593E0
2.715775176E2,-5.279736941E0,-2.845736479E1,-9.234828107E0
2.715874766E2,-3.507619539E0,-1.111776720E1,-1.631417840E1
2.715974356E2,-1.943011927E0,-3.812350692E0,-1.096613487E1
2.716073946E2,-1.596549489E0,-3.485630500E-1,-3.788588192E0
2.716173536E2,-1.560049123E0,2.116723641E0,3.667484389E-1
2.716273126E2,-1.136042958E0,4.636400548E0,2.789867386E0
2.716372716E2,1.954379938E-1,7.310250404E0,3.975591504E0
2.716472306E2,2.026266192E0,9.351131566E0,3.288924319E0
2.716571896E2,2.461892967E0,1.094645782E1,2.081195959E0
2.716671486E2,1.496881652E0,1.177316523E1,8.476281685E-1
2.716771076E2,2.562327740E-1,1.232292279E1,-1.055513642E0
2.716870666E2,-9.059925169E-1,1.307344215E1,-2.460953904E0
2.716970246E2,-2.046453558E0,1.373312853E1,-2.336155611E0
2.717069836E2,-3.064416381E0,1.410601249E1,-6.973202276E-1
2.717169426E2,-3.957956302E0,1.430131534E1,1.222315993E0
2.717269016E2,-4.743380913E0,1.451401716E1,1.938533252E0
2.717368606E2,-5.473476831E0,1.470149761E1,1.840775993E0
2.717468196E2,-5.903525509E0,1.489463348E1,2.721878886E-1
2.717567786E2,-5.845896521E0,1.498641606E1,-9.614974308E-1
2.717667376E2,-4.813019205E0,1.484918424E1,-1.451131575E0
2.717766966E2,-2.595754737E0,1.443353141E1,-1.372418697E0
2.717866556E2,-5.979275749E-1,1.363004680E1,-6.724391556E-1
2.717966146E2,2.342600887E-1,1.273220917E1,3.534864056E-1
2.718065736E2,7.619802275E-2,1.193634465E1,1.820222007E0
2.718165326E2,-2.350457170E-1,1.147932394E1,3.495608189E0
2.718264916E2,-3.875588256E-1,1.120886448E1,4.843364500E0
2.718364506E2,-4.876071339E-1,1.116137574E1,5.497822298E0
2.718464096E2,-5.545826769E-1,1.103710603E1,6.105986520E0
2.718563688E2,-5.908019021E-1,1.083943272E1,6.738461126E0
2.718663278E2,-6.282018994E-1,1.052115006E1,6.619901812E0
2.718762868E2,-5.610035775E-1,9.942273374E0,6.826343608E0
2.718862448E2,-8.123653650E-2,8.972356537E0,5.240762326E0
2.718962038E2,-1.662294120E0,5.949643668E0,-1.052171520E0
2.719061628E2,-5.145812899E0,-4.672837472E-1,-2.780231760E0
2.719161218E2,-3.472376617E0,-1.056702965E-1,7.491740377E0
2.719260808E2,-3.397657387E0,-6.852770684E0,5.031354822E0
2.719360398E2,-7.175208959E0,-3.211124542E1,5.724283060E-1
2.719459988E2,-1.122914614E1,-7.534199115E1,2.727328126E-1
2.719559578E2,-8.456989381E0,-9.420287287E1,1.783322421E0
2.719659168E2,8.023469796E0,-6.792456888E1,-1.999409784E1
2.719758758E2,1.109508702E1,-3.107913935E1,-2.266530943E1
2.719858348E2,3.938162307E0,-1.609026746E1,-6.500119261E0
2.719957938E2,1.823830616E0,-8.783692031E0,1.131969495E0
2.720057528E2,2.268486077E0,-3.696452445E0,1.799299353E0
2.720157118E2,2.733075427E0,-1.572760677E-1,5.300699429E-1
2.720256708E2,1.620330846E0,2.190131925E0,1.322939558E0
2.720356298E2,4.683540800E-1,4.060699482E0,3.695053207E0
2.720455888E2,1.688555282E-1,6.039368023E0,5.469168602E0
2.720555478E2,-8.514661529E-2,8.134682084E0,5.761618263E0
2.720655068E2,-8.596072130E-1,9.918594489E0,5.351550690E0
2.720754658E2,-2.089707604E0,1.143551660E1,4.856620138E0
2.720854248E2,-3.625889416E0,1.269543019E1,4.516720322E0
2.720953838E2,-5.214617085E0,1.363773472E1,4.025012755E0
2.721053418E2,-6.639413971E0,1.437184329E1,2.751898491E0
2.721153008E2,-8.010895944E0,1.518615343E1,-1.634986746E-1
2.721252598E2,-9.564195333E0,1.580113551E1,-2.693307052E0
2.721352188E2,-1.065293461E1,1.616249344E1,-2.696490276E0
2.721451778E2,-1.040380814E1,1.653688949E1,-1.536579276E0
2.721551368E2,-9.092981672E0,1.690656215E1,-8.172875512E-1
2.721650958E2,-7.341275146E0,1.687872707E1,-1.034996932E0
2.721750548E2,-4.769930196E0,1.625061682E1,-1.462023768E0
2.721850138E2,-1.690276410E0,1.426321371E1,-1.504734170E0
2.721949728E2,3.172353496E-1,1.198524258E1,-1.216485150E0
2.722049318E2,1.301279425E0,1.054447461E1,-9.430506349E-1
2.722148908E2,1.891352946E0,9.799225336E0,-6.989808369E-1
2.722248498E2,2.534613619E0,9.502402543E0,-3.883305484E-1
2.722348088E2,3.261914275E0,9.505305685E0,2.715879643E-1
2.722447678E2,3.757397974E0,9.615119904E0,8.377832115E-1
2.722547268E2,3.814698641E0,9.551889868E0,7.572559422E-1
2.722646858E2,3.361215785E0,9.092698082E0,1.025753068E0
2.722746448E2,2.879507249E0,8.442487117E0,1.859584147E0
2.722846038E2,2.528291609E0,7.217012458E0,1.308763568E0
2.722945618E2,1.737046680E0,4.838986689E0,4.156656969E-1
2.723045208E2,1.333740096E0,4.955798855E0,1.723427637E0
2.723144798E2,3.583985053E-1,6.219402623E-1,2.138934875E0
2.723244388E2,-3.154936541E0,-1.647026865E1,1.194842266E0
2.723343978E2,-7.546718237E0,-4.689994138E1,3.989309657E-1
2.723443568E2,-1.127673195E1,-8.121141686E1,2.309104638E0
2.723543158E2,-1.135927592E1,-8.941913009E1,4.761021085E0
2.723642748E2,-8.154151558E0,-5.370693305E1,-1.345170087E0
2.723742338E2,-3.333242705E0,-2.179621906E1,-1.119739926E1
2.723841928E2,-9.581851293E-1,-9.070595022E0,-1.085072019E1
2.723941518E2,-3.582391687E-1,-3.106515749E0,-5.553094273E0
2.724041108E2,-3.366519063E-1,8.955069244E-2,-1.264228250E0
2.724140698E2,-2.204130598E-1,2.609939205E0,1.254897848E0
2.724240288E2,6.412634828E-1,4.848107761E0,2.281775336E0
2.724339878E2,1.516472163E0,6.755225093E0,2.017858334E0
2.724439468E2,1.449250233E0,8.397925487E0,1.346911973E0
2.724539058E2,5.436501378E-1,9.669154608E0,-5.350787044E-2
2.724638648E2,-5.425252431E-1,1.058767033E1,-1.832301623E0
2.724738238E2,-1.297933209E0,1.144415644E1,-2.888885890E0
2.724837828E2,-1.719066345E0,1.225277959E1,-2.676693943E0
2.724937408E2,-1.985841905E0,1.293521748E1,-1.315382617E0
2.725036998E2,-2.296328910E0,1.331769789E1,5.732434809E-1
2.725136588E2,-2.107896684E0,1.369916556E1,2.306844689E0
2.725236178E2,-1.800294549E0,1.412745774E1,3.290107795E0
2.725335768E2,-1.867354219E0,1.460954196E1,2.829717915E0
2.725435358E2,-2.186556061E0,1.497522449E1,7.230702690E-1
2.725534948E2,-2.368680602E0,1.506641064E1,-9.382336255E-1
2.725634538E2,-2.185367614E0,1.480393849E1,-1.288734516E0
2.725734128E2,-1.422841869E0,1.439115547E1,-6.045612410E-1
2.725833718E2,-4.219526231E-1,1.395234298E1,6.907947350E-1
2.725933308E2,3.583797759E-2,1.357089753E1,2.082379289E0
2.726032898E2,4.894565808E-2,1.310919320E1,3.286335171E0
2.726132488E2,-1.421228074E-1,1.209980473E1,4.187440220E0
