"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.740884164E2,-4.799619141E0,5.426365814E0,1.281634827E0
2.740983754E2,-5.895789642E0,5.388644257E0,-1.468446350E-1
2.741083344E2,-6.326444092E0,5.330565033E0,-2.054477692E0
2.741182934E2,-5.217250671E0,5.151237946E0,-3.142265625E0
2.741282524E2,-2.527194672E0,4.202510834E0,-3.057392120E0
2.741382114E2,-2.686912537E-1,2.743195496E0,-2.539469147E0
2.741481704E2,2.541714478E-1,1.922152863E0,-1.688339081E0
2.741581294E2,-1.269360352E-1,1.608255615E0,-2.652484131E-1
2.741680884E2,-6.087840271E-1,1.645827484E0,1.525328064E0
2.741780474E2,-5.815406799E-1,1.858385468E0,2.897524567E0
2.741880064E2,-4.754113770E-1,2.025138702E0,3.559298401E0
2.741979654E2,-7.394622803E-1,2.085014191E0,4.534071350E0
2.742079244E2,-1.202000427E0,1.826352081E0,5.713468781E0
2.742178824E2,-1.676214294E0,1.212628326E0,5.942642212E0
2.742278414E2,-1.758543091E0,4.659809875E-1,5.364544373E0
2.742378004E2,-1.390458527E0,-7.653584290E-1,3.214714966E0
2.742477594E2,-3.640279999E0,-4.850513306E0,-3.263513489E0
2.742577184E2,-6.715485077E0,-1.074884766E1,4.911286926E-1
2.742676774E2,-3.952680359E0,-1.170116730E1,7.760012970E0
2.742776364E2,-4.768184509E0,-2.408222076E1,4.052522736E0
2.742875954E2,-9.354796600E0,-5.916296997E1,9.466314697E-1
2.742975544E2,-1.006881180E1,-9.938537704E1,1.415157166E0
2.743075134E2,-1.916464691E0,-9.981558243E1,-7.472161560E0
2.743174724E2,1.028122009E1,-6.041855896E1,-2.155203232E1
2.743274314E2,8.588689728E0,-3.199970627E1,-1.292592041E1
2.743373904E2,5.532794495E0,-2.119098312E1,-1.080902252E0
2.743473494E2,4.665048981E0,-1.530163010E1,2.487676849E0
2.743573084E2,4.370162201E0,-1.162677200E1,2.240540771E0
2.743672674E2,3.130589905E0,-9.063951416E0,1.290017395E0
2.743772264E2,1.314416656E0,-6.776558075E0,2.030078430E0
2.743871854E2,1.462458801E-1,-4.565206604E0,3.590283966E0
2.743971444E2,-3.592529297E-3,-2.424957275E0,4.356241150E0
2.744071034E2,-2.478845215E-1,-1.999841309E-1,4.082161102E0
2.744170624E2,-1.595981140E0,1.550326080E0,3.341800690E0
2.744270214E2,-3.777694244E0,3.036286011E0,2.448608093E0
2.744369794E2,-5.869145050E0,4.101021881E0,1.089733887E0
2.744469384E2,-7.744445343E0,4.789140930E0,-3.576063538E-1
2.744568974E2,-9.452693024E0,4.918471985E0,-9.499246216E-1
2.744668564E2,-1.084674408E1,4.775219879E0,-3.094065857E-1
2.744768154E2,-1.155776550E1,4.972060547E0,-1.321751404E-1
2.744867744E2,-1.116258728E1,5.577102356E0,-1.032552795E0
2.744967334E2,-9.587562561E0,6.069578247E0,-2.042652283E0
2.745066924E2,-7.381300507E0,6.493945770E0,-3.021017761E0
2.745166514E2,-5.418282623E0,6.605763245E0,-3.914060669E0
2.745266104E2,-3.286565552E0,6.008954315E0,-3.485801239E0
2.745365694E2,-1.219364319E0,4.398004303E0,-2.194885712E0
2.745465284E2,-8.891510010E-2,2.383044434E0,-6.101312256E-1
2.745564874E2,2.851570129E-1,8.996292114E-1,1.477876740E0
2.745664464E2,9.134005737E-1,1.591191101E-1,2.823877716E0
2.745764054E2,1.675316162E0,-1.778302002E-1,2.681224365E0
2.745863644E2,2.087558899E0,-4.167333984E-1,1.685045929E0
2.745963234E2,2.728226624E0,-7.209008789E-1,1.049168243E0
2.746062824E2,3.429967346E0,-9.813592529E-1,1.003213806E0
2.746162414E2,3.401077423E0,-1.525926819E0,1.306183777E0
2.746261994E2,2.827170868E0,-2.146985321E0,1.597328339E0
2.746361584E2,1.986818390E0,-3.795806580E0,-3.586541748E-1
2.746461174E2,8.026309204E-1,-5.865702209E0,1.663041687E-1
2.746560764E2,3.661386108E-1,-6.926546173E0,1.502874756E0
2.746660354E2,-1.123862915E0,-1.433688629E1,-3.457809448E-2
2.746759944E2,-4.591252441E0,-3.527639236E1,-1.564546509E0
2.746859534E2,-8.188721466E0,-6.977455307E1,1.132395172E0
2.746959124E2,-1.059811111E1,-9.666268890E1,5.809718628E0
2.747058714E2,-1.300824921E1,-8.933722229E1,2.437980194E0
2.747158304E2,-1.180355438E1,-4.872966614E1,-9.713750153E0
2.747257894E2,-5.636828156E0,-2.597293900E1,-1.056383240E1
2.747357484E2,-3.485052795E0,-1.712468903E1,-4.335135040E0
2.747457074E2,-3.453618164E0,-1.200024536E1,-7.960446167E-1
2.747556664E2,-3.358565826E0,-8.977880402E0,1.222657471E0
2.747656254E2,-2.478695526E0,-6.508016510E0,2.185455322E0
2.747755844E2,-1.354084167E0,-4.524341583E0,2.406246185E0
2.747855434E2,-6.421646118E-2,-2.882705383E0,2.011666718E0
2.747955024E2,4.311035156E-1,-1.529669037E0,1.478475494E0
2.748054614E2,3.104544067E-1,-3.318598938E-1,1.592687988E0
2.748154204E2,-2.874023438E-2,9.234297180E-1,1.716779938E0
2.748253794E2,-6.162684631E-1,2.086810455E0,1.199006653E0
2.748353384E2,-1.205143890E0,3.187621307E0,5.662724304E-1
2.748452964E2,-1.916764069E0,4.167184296E0,4.370910645E-1
2.748552560E2,-2.631527710E0,4.838837585E0,6.966513062E-1
2.748652150E2,-2.884351959E0,5.293591919E0,6.141728210E-1
2.748751740E2,-3.125799866E0,5.632936249E0,6.960525513E-2
2.748851330E2,-3.650758209E0,5.975723419E0,-1.119671631E0
2.748950920E2,-3.929029541E0,6.183491364E0,-2.511028290E0
2.749050510E2,-3.262765045E0,6.045628052E0,-2.956950989E0
2.749150100E2,-1.318757629E0,5.284161530E0,-2.539618835E0
2.749249690E2,4.697232056E-1,3.494183807E0,-1.667682037E0
2.749349280E2,7.038363647E-1,1.966460724E0,-5.460644531E-1
2.749448870E2,4.237687683E-1,1.488504639E0,5.888754272E-1
2.749548460E2,1.939965820E-1,1.341510315E0,1.491648102E0
2.749648050E2,-9.131011963E-3,1.229393463E0,1.682501221E0
2.749747640E2,-2.885998535E-1,1.138532410E0,1.664837952E0
2.749847230E2,-9.551637268E-1,1.034648438E0,2.123184814E0
2.749946820E2,-1.962568817E0,5.089416504E-1,2.707120514E0
2.750046410E2,-3.165617065E0,-3.183879089E-1,4.802163849E0
2.750146000E2,-3.705244904E0,-1.211131439E0,7.669301605E0
2.750245590E2,-3.730242920E0,-2.799478455E0,6.608906708E0
2.750345180E2,-5.890550537E0,-7.404651947E0,-1.489402771E-1
2.750444760E2,-6.459816742E0,-1.056128769E1,4.696932678E0
2.750544350E2,-4.064497833E0,-1.016401382E1,7.895331573E0
2.750643940E2,-5.174739075E0,-2.048669769E1,4.818479919E0
2.750743530E2,-1.098790054E1,-4.934159363E1,9.163943481E-1
2.750843120E2,-1.399080597E1,-8.472905502E1,1.755549316E0
2.750942710E2,-8.982221375E0,-9.358344223E1,-1.195264435E0
2.751042300E2,1.146271317E1,-7.175658142E1,-2.561952393E1
2.751141890E2,1.661859146E1,-4.017989548E1,-2.337000183E1
2.751241480E2,1.000324814E1,-2.343182327E1,-8.190368042E0
2.751341070E2,7.995473328E0,-1.600501740E1,7.192543030E-1
2.751440660E2,8.134234772E0,-1.118893250E1,4.669988708E0
2.751540250E2,5.280569000E0,-9.015901337E0,1.490151215E0
2.751639840E2,1.604064331E0,-7.190896454E0,2.749781799E-1
2.751739430E2,-4.951702881E-1,-5.078040161E0,2.549348602E0
2.751839020E2,-2.375859375E0,-3.304677887E0,4.836891632E0
2.751938610E2,-3.592978363E0,-1.456770630E0,5.859864349E0
2.752038200E2,-4.003724213E0,1.595681763E-1,5.914949799E0
2.752137790E2,-4.174818420E0,1.501527557E0,5.328768768E0
2.752237380E2,-4.636608124E0,2.344574432E0,4.802163849E0
2.752336970E2,-5.345683594E0,2.973566437E0,4.363126831E0
2.752436560E2,-6.165678406E0,3.607947235E0,3.362457733E0
2.752536150E2,-7.680079193E0,4.354594574E0,1.283580780E0
2.752635730E2,-9.414522400E0,5.271737366E0,-9.309141541E-1
2.752735320E2,-9.999356232E0,6.168223114E0,-1.922003174E0
2.752834910E2,-9.238488464E0,6.952292633E0,-2.139351196E0
2.752934500E2,-7.899672546E0,7.897876282E0,-1.953737183E0
2.753034090E2,-5.781577148E0,8.398435364E0,-1.572330322E0
2.753133680E2,-3.340004425E0,7.936495972E0,-1.239123230E0
2.753233270E2,-9.225315857E-1,6.556216278E0,-5.375321960E-1
2.753332860E2,6.613247681E-1,3.892655182E0,-7.379653931E-2
2.753432450E2,1.185684357E0,1.460812225E0,3.987707520E-1
2.753532040E2,1.647324371E0,2.782713318E-1,7.264393616E-1
2.753631630E2,2.289488983E0,-2.782713318E-1,8.319699097E-1
2.753731220E2,2.845432892E0,-4.972659302E-1,9.005273438E-1
2.753830810E2,3.158132629E0,-6.520440674E-1,4.331991577E-1
2.753930400E2,3.099155273E0,-1.016985168E0,1.181044006E-1
2.754029990E2,2.523302765E0,-1.510808258E0,1.312620392E0
2.754129580E2,1.966460724E0,-2.467019806E0,1.003363495E0
2.754229170E2,1.251697083E0,-4.575834503E0,8.484356689E-1
2.754328760E2,9.845027161E-1,-4.688550110E0,1.920057220E0
2.754428350E2,2.305206299E-2,-1.016386414E1,6.304888916E-1
2.754527940E2,-3.358116760E0,-3.129557053E1,-1.332528992E0
2.754627530E2,-6.248306580E0,-6.238202591E1,-2.779420166E0
2.754727120E2,-7.056326294E0,-9.534512878E1,-7.842192078E-1
2.754826700E2,-8.208181000E0,-9.439041412E1,2.026635590E0
2.754926290E2,-8.985514526E0,-5.607653824E1,-9.440867615E-1
2.755025880E2,-5.287454681E0,-3.013877609E1,-4.382586365E0
2.755125470E2,-3.656296692E0,-1.830049393E1,-4.095184021E0
2.755225060E2,-3.431613922E0,-1.173080566E1,-2.408192139E0
2.755324650E2,-3.371139679E0,-8.215216370E0,4.984634399E-2
2.755424240E2,-2.948867798E0,-5.797743530E0,1.996997223E0
2.755523830E2,-2.152972870E0,-3.837569733E0,2.699785767E0
2.755623420E2,-1.268013153E0,-1.997296600E0,2.644850006E0
2.755723010E2,-6.884184265E-1,-4.370910645E-1,2.117047577E0
2.755822600E2,-4.659809875E-1,5.716612244E-1,1.374741211E0
2.755922190E2,-5.056484985E-1,1.414259033E0,3.474275208E-1
2.756021780E2,-7.038363647E-1,2.471809845E0,-1.193318481E0
2.756121370E2,-1.401535492E0,3.340004425E0,-2.540217590E0
2.756220960E2,-2.335293732E0,3.911066895E0,-2.583627319E0
2.756320550E2,-3.385360107E0,4.368964691E0,-1.118773499E0
2.756420140E2,-4.300856323E0,4.571792908E0,2.700384521E-1
2.756519730E2,-4.764142914E0,4.678820343E0,4.787045288E-1
2.756619320E2,-5.210364990E0,4.873715057E0,-4.577481079E-1
2.756718910E2,-5.684878235E0,5.025948486E0,-2.001936951E0
2.756818500E2,-5.608536987E0,5.022505646E0,-3.231330414E0
2.756918080E2,-3.972139893E0,4.329147491E0,-3.383713531E0
2.757017670E2,-1.315913544E0,2.319277039E0,-2.626138916E0
2.757117260E2,-1.089733887E-1,7.424560547E-1,-1.472038879E0
2.757216850E2,1.559756470E-1,4.191284180E-1,3.939807129E-1
2.757316440E2,3.761677551E-1,5.629792786E-1,2.950065308E0
2.757416030E2,5.462141418E-1,9.198371887E-1,5.014721832E0
2.757515620E2,2.637515259E-1,1.531465302E0,6.356980591E0
2.757615210E2,2.844085693E-1,1.877246246E0,6.922803955E0
2.757714800E2,3.688330078E-1,1.641785889E0,6.386169891E0
2.757814390E2,2.020797729E-2,1.129850464E0,5.053191833E0
2.757913980E2,-1.669029236E-1,3.814068604E-1,2.775079193E0
2.758013570E2,-8.511300659E-1,-1.024918671E0,-9.726773071E-1
2.758113160E2,-4.825215912E0,-5.567372589E0,-7.732320557E0
2.758212750E2,-7.744595032E0,-1.334445007E1,-3.352428589E0
2.758312340E2,-4.416266327E0,-1.549383041E1,7.427554321E0
2.758411930E2,-4.722230072E0,-2.677871338E1,7.686515808E-1
2.758511520E2,-5.923032990E0,-5.368795532E1,-5.791306915E0
2.758611104E2,-5.479505310E0,-8.435124069E1,-3.927532654E0
2.758710694E2,-2.788102112E0,-8.307993439E1,-3.969744873E0
2.758810284E2,1.003213806E0,-5.267007202E1,-7.168592834E0
2.758909874E2,-2.065704346E-2,-3.145244431E1,-5.994284821E0
2.759009464E2,-1.438957672E0,-2.318543564E1,-4.657564545E0
2.759109044E2,-2.333048401E0,-1.784020111E1,-3.114273834E0
2.759208634E2,-2.871329041E0,-1.459345276E1,-2.297721863E0
2.759308224E2,-2.786156158E0,-1.218196747E1,-1.298998718E0
2.759407814E2,-2.662513275E0,-9.617649994E0,1.148112488E-1
2.759507404E2,-2.468067627E0,-6.882088623E0,1.671573944E0
2.759606994E2,-1.778302002E0,-4.214934998E0,2.597847748E0
2.759706584E2,-8.659492493E-1,-1.809736633E0,2.745590515E0
2.759806174E2,-4.264631653E-1,3.192860413E-1,2.244282990E0
2.759905764E2,-3.790118408E-1,2.205812988E0,8.517288208E-1
2.760005354E2,-9.904902649E-1,3.611988831E0,-7.116201782E-1
2.760104944E2,-3.582051086E0,4.277355194E0,-2.060315552E0
2.760204534E2,-6.025270386E0,4.024680634E0,-2.906056824E0
2.760304124E2,-7.085814972E0,3.068469086E0,-2.920876007E0
2.760403714E2,-7.157815247E0,2.280657349E0,-2.152224426E0
2.760503304E2,-6.941964111E0,2.333497467E0,-1.103056183E0
2.760602894E2,-6.647676086E0,3.016377411E0,-1.284927979E0
2.760702484E2,-5.993686066E0,3.604953461E0,-1.576820984E0
2.760802074E2,-4.712649994E0,4.023632812E0,-1.734742584E0
2.760901664E2,-3.073857880E0,4.205205231E0,-9.900411987E-1
2.761001254E2,-1.910776520E0,4.130809937E0,-2.516267395E-1
2.761100844E2,-1.123264160E0,4.105512543E0,4.147874451E-1
2.761200424E2,-1.520837402E-1,3.853885803E0,2.123633881E0
2.761300014E2,7.623646545E-1,3.354374542E0,2.793490906E0
2.761399604E2,1.192420349E0,2.825224915E0,1.279090118E0
2.761499194E2,1.398691406E0,2.161056061E0,-6.493496704E-1
2.761598784E2,2.192341003E0,1.377285919E0,-6.313870239E-1
2.761698374E2,2.175725555E0,8.065228271E-1,9.210346985E-1
2.761797964E2,1.342558136E0,9.849517822E-2,2.520758057E0
2.761897554E2,1.509161682E0,-1.204096069E0,2.775677948E0
2.761997144E2,1.433119812E0,-2.676584015E0,2.418969727E-1
2.762096734E2,-4.355941772E-2,-6.029162292E0,-3.441343689E0
2.762196324E2,-7.108717346E-1,-7.111411743E0,1.785786438E0
2.762295914E2,-7.099736023E-1,-1.030816406E1,2.201472015E0
2.762395504E2,-2.824925537E0,-2.356339966E1,4.525090027E-1
2.762495094E2,-5.966293030E0,-5.425332962E1,-5.773493958E-1
2.762594684E2,-6.145320740E0,-9.189450439E1,2.411185913E0
2.762694274E2,-8.162675629E0,-9.808383362E1,-2.068249054E0
2.762793864E2,-1.028870453E1,-6.255162323E1,-1.055470139E1
2.762893454E2,-3.974983978E0,-3.215149063E1,-8.150999908E0
2.762993044E2,-3.405418396E-1,-1.990156448E1,-2.635419617E0
2.763092634E2,1.092727661E-2,-1.292397446E1,4.956193542E-1
2.763192224E2,-1.149609375E-1,-8.887767792E0,1.575324097E0
2.763291814E2,-2.815644836E-1,-6.806495819E0,1.879491577E0
2.763391404E2,-9.219328308E-1,-5.307213593E0,2.088457031E0
2.763490984E2,-1.205143890E0,-3.868106232E0,2.230811005E0
2.763590574E2,-1.175954590E0,-2.507286072E0,2.317331085E0
2.763690164E2,-9.919871521E-1,-1.083596649E0,2.261347504E0
2.763789754E2,-8.050259399E-1,3.031196594E-1,2.099234619E0
2.763889344E2,-9.993218994E-1,1.503174133E0,1.838626556E0
2.763988934E2,-1.301992493E0,2.717299347E0,1.591490479E0
2.764088524E2,-1.902543640E0,3.949387207E0,1.532363434E0
2.764188114E2,-2.836451569E0,5.065466309E0,1.415007477E0
2.764287704E2,-4.075724487E0,5.788013763E0,9.490264893E-1
2.764387294E2,-5.179678802E0,6.064189453E0,1.986369324E-1
2.764486884E2,-5.949228516E0,6.038892059E0,-4.346960449E-1
2.764586474E2,-6.305038605E0,5.997877350E0,-1.042282562E0
2.764686064E2,-5.970184937E0,5.817652130E0,-1.656006317E0
2.764785654E2,-4.566703491E0,5.345084839E0,-2.381996613E0
2.764885244E2,-2.100581818E0,3.638184357E0,-2.975213013E0
2.764984834E2,-4.843927002E-1,1.609602814E0,-2.992576904E0
2.765084424E2,2.109114075E-1,5.451663208E-1,-2.692900085E0
2.765184014E2,1.130149841E-1,7.379653931E-2,-2.180216217E0
2.765283604E2,-6.261479187E-1,-3.876937866E-2,-1.405277710E0
2.765383194E2,-1.420695648E0,4.490661621E-4,-6.107299805E-2
2.765482774E2,-1.904040527E0,1.305285645E-1,1.422042847E0
2.765582364E2,-2.473755798E0,2.999761963E-1,3.738176422E0
2.765681954E2,-2.987337799E0,1.002914429E-2,6.394702148E0
2.765781544E2,-2.949167175E0,-7.701484680E-1,7.125931549E0
2.765881134E2,-2.712359619E0,-1.902094574E0,5.562432861E0
2.765980724E2,-3.400029602E0,-4.828059998E0,1.810185699E0
2.766080314E2,-5.280718689E0,-9.997709656E0,1.977238312E0
2.766179904E2,-4.152963867E0,-1.201237015E1,7.133266296E0
2.766279494E2,-4.939428406E0,-2.264820282E1,6.181844788E0
2.766379084E2,-1.051847672E1,-5.080554932E1,4.683011627E0
2.766478674E2,-1.490181152E1,-8.702108871E1,5.091961212E0
2.766578264E2,-9.881102142E0,-9.344483047E1,-1.360670471E0
2.766677854E2,1.093895233E1,-6.453185532E1,-2.725711853E1
2.766777444E2,1.268611908E1,-3.487148438E1,-2.280447784E1
2.766877034E2,7.055428162E0,-2.221874588E1,-5.458399200E0
2.766976624E2,7.404651947E0,-1.520148834E1,3.709136810E0
2.767076214E2,7.671696625E0,-1.027957352E1,4.514162750E0
2.767175804E2,6.366111603E0,-7.507488098E0,1.238225098E0
2.767275394E2,4.205354919E0,-5.475463715E0,-3.698808289E-1
2.767374984E2,2.162253571E0,-3.907923431E0,7.442523193E-1
2.767474574E2,2.724334717E-2,-2.747835846E0,2.679727478E0
2.767574164E2,-1.561852112E0,-1.375040588E0,3.936064911E0
2.767673754E2,-3.072360992E0,-5.493576050E-2,4.106111298E0
2.767773334E2,-4.263883209E0,9.575587463E-1,3.044369202E0
2.767872924E2,-4.974156189E0,1.634451141E0,1.631157990E0
2.767972514E2,-5.938899994E0,2.108814697E0,8.861572266E-2
2.768072104E2,-6.830446014E0,2.314037933E0,-1.184636536E0
2.768171694E2,-7.739056549E0,2.458038483E0,-9.574090576E-1
2.768271284E2,-8.599766693E0,3.079096985E0,-8.113128662E-1
2.768370874E2,-9.024732971E0,3.973936157E0,-8.794212341E-1
2.768470464E2,-8.575217743E0,4.850363617E0,-7.676037598E-1
2.768570052E2,-7.186705170E0,5.662724304E0,-9.122030640E-1
2.768669642E2,-5.566773834E0,6.236780548E0,-4.948709106E-1
2.768769232E2,-4.222120056E0,6.431974640E0,9.011260986E-2
2.768868822E2,-2.520308990E0,6.079008636E0,1.120420074E0
2.768968412E2,-6.755451965E-1,5.120851135E0,1.979633331E0
2.769068002E2,5.498066711E-1,3.804488525E0,1.433718567E0
2.769167592E2,1.318458252E0,2.516117706E0,2.480342102E-1
2.769267182E2,2.061363373E0,1.622026978E0,-6.445596313E-1
2.769366772E2,2.919977875E0,9.138496399E-1,-4.032614136E-1
2.769466362E2,3.454366608E0,5.399272156E-1,-2.724334717E-2
2.769565952E2,3.100203094E0,5.313949585E-2,8.120613098E-1
2.769665542E2,2.284249878E0,-7.396119690E-1,1.741628265E0
2.769765132E2,1.746418304E0,-2.027234344E0,6.021977234E-1
2.769864712E2,1.470841370E0,-4.830604706E0,-7.800279236E-1
2.769964302E2,9.657916260E-1,-5.170996857E0,1.731599121E0
2.770063892E2,-2.167492676E-1,-1.125404709E1,1.594783630E0
2.770163482E2,-4.041296082E0,-2.983565643E1,-1.278341675E-1
2.770263072E2,-6.933282166E0,-6.128660385E1,6.261479187E-1
2.770362662E2,-8.241411896E0,-9.383282364E1,3.822900238E0
2.770462252E2,-1.017793488E1,-9.479816620E1,3.003953247E0
2.770561842E2,-9.340276794E0,-5.814284134E1,-4.273612976E0
2.770661432E2,-4.343218231E0,-3.064936432E1,-7.940986633E0
2.770761022E2,-1.893712006E0,-1.883608017E1,-4.875211945E0
2.770860612E2,-1.340612183E0,-1.204335571E1,-2.058968353E0
2.770960202E2,-9.171427917E-1,-8.449778595E0,4.460723877E-1
2.771059792E2,-8.108638000E-1,-6.124813385E0,1.921105042E0
2.771159382E2,-7.673043823E-1,-4.319268036E0,2.215243378E0
2.771258972E2,-5.313949585E-1,-2.944975891E0,1.874402161E0
2.771358562E2,-7.469467163E-1,-1.683698730E0,1.334175568E0
2.771458152E2,-7.649093628E-1,-2.941383362E-1,7.327262878E-1
2.771557742E2,-5.119354248E-1,1.297052765E0,1.425036621E-1
2.771657332E2,-6.457571411E-1,2.545756073E0,-2.875520325E-1
2.771756922E2,-1.481169891E0,3.402424622E0,-5.875282288E-1
2.771856512E2,-2.681374054E0,4.188440094E0,-1.905537415E-1
2.771956092E2,-3.809278564E0,4.670138397E0,1.092577972E0
2.772055682E2,-4.825964355E0,4.959636383E0,2.079625397E0
2.772155272E2,-5.821094971E0,5.031936035E0,9.351054382E-1
2.772254862E2,-6.550228729E0,5.059329071E0,-9.895921326E-1
2.772354452E2,-6.376290436E0,5.219496002E0,-2.456691284E0
2.772454042E2,-4.750820618E0,5.177283783E0,-3.100652161E0
2.772553632E2,-2.126777344E0,4.313280487E0,-3.253184967E0
2.772653222E2,-8.397537231E-2,2.608475647E0,-2.826272736E0
2.772752812E2,3.977229309E-1,1.415606232E0,-1.927990723E0
2.772852402E2,1.672023010E-1,9.589059448E-1,-6.722520447E-1
2.772951992E2,-3.001258850E-1,8.761280823E-1,7.327262878E-1
2.773051582E2,-7.226971436E-1,1.074765015E0,2.142943726E0
2.773151172E2,-1.037492523E0,1.282083893E0,3.577560425E0
2.773250762E2,-1.284478912E0,1.354233856E0,4.495301971E0
2.773350352E2,-1.890568542E0,1.287023621E0,4.837041321E0
2.773449942E2,-2.275717621E0,8.138575745E-1,5.300926666E0
2.773549532E2,-2.308649139E0,-4.296066284E-2,5.533992004E0
2.773649122E2,-2.012864227E0,-1.715582428E0,3.509901123E0
2.773748712E2,-4.264332275E0,-7.077881470E0,-1.301094360E0
2.773848302E2,-5.692512360E0,-1.219364319E1,4.877157898E0
2.773947892E2,-5.150190125E0,-1.742361740E1,7.053182831E0
2.774047482E2,-7.882458344E0,-3.347833145E1,4.269272003E0
2.774147072E2,-1.314416656E1,-7.076294769E1,2.833607483E0
2.774246652E2,-1.302725967E1,-9.522657532E1,5.427713013E-1
2.774346242E2,-1.762135620E0,-7.972451202E1,-1.590113342E1
2.774445832E2,9.282646637E0,-4.564592880E1,-2.608909744E1
2.774545422E2,6.441255341E0,-2.719978775E1,-1.302666092E1
2.774645012E2,5.736071777E0,-1.902438858E1,1.700463867E-1
2.774744602E2,6.537056122E0,-1.312605423E1,5.668562164E0
2.774844192E2,5.430407410E0,-9.547445984E0,2.895428925E0
2.774943782E2,2.724783783E0,-7.860304413E0,9.101074219E-2
2.775043372E2,1.498384094E-1,-6.192023621E0,3.808081055E-1
2.775142962E2,-1.878743134E0,-4.607418823E0,1.837429047E0
2.775242552E2,-2.568658447E0,-2.948119354E0,3.327729950E0
2.775342142E2,-2.867886200E0,-1.307231598E0,4.171824646E0
2.775441732E2,-3.391647034E0,1.441502380E-1,3.969894562E0
2.775541322E2,-3.863465881E0,1.404080200E0,3.462150421E0
2.775640912E2,-4.268673248E0,2.462229767E0,3.295995941E0
2.775740502E2,-4.620741119E0,3.322490845E0,2.926863556E0
2.775840092E2,-5.207670593E0,4.094734955E0,1.966760101E0
2.775939682E2,-6.374194794E0,4.971162415E0,-2.656974792E-1
2.776039272E2,-7.605384521E0,5.638624420E0,-2.274969177E0
2.776138862E2,-8.247549133E0,6.200555878E0,-2.542163544E0
2.776238452E2,-7.953859863E0,6.878496094E0,-1.453776855E0
2.776338042E2,-6.941964111E0,7.329508209E0,-8.704399109E-1
2.776437622E2,-5.256020050E0,7.269333344E0,-8.828640747E-1
2.776537212E2,-2.597847748E0,6.292614441E0,-8.394543457E-1
2.776636802E2,1.203497314E-1,4.666396179E0,-4.513114929E-1
2.776736392E2,1.789229279E0,2.809806976E0,1.278341675E-1
2.776835982E2,2.453547821E0,1.607656860E0,3.044668579E-1
2.776935572E2,2.736160126E0,1.066981201E0,6.122268677E-1
2.777035162E2,2.974314880E0,7.903564453E-1,1.115480347E0
2.777134752E2,2.919229431E0,3.887416077E-1,8.918453979E-1
2.777234342E2,2.398911438E0,-2.830613708E-1,1.175505524E0
2.777333932E2,2.058219910E0,-8.500822449E-1,1.823807373E0
2.777433522E2,1.863325195E0,-1.812281342E0,1.277443542E0
2.777533112E2,1.820963287E0,-3.578907623E0,1.264270935E0
2.777632702E2,1.212029572E0,-4.299808502E0,1.329385529E0
2.777732292E2,1.407073975E-1,-1.054721695E1,1.497485962E0
2.777831882E2,-3.265758820E0,-3.319437195E1,6.635700989E-1
2.777931472E2,-6.142626343E0,-6.759703125E1,1.029109955E0
2.778031062E2,-6.850653992E0,-9.949884109E1,4.130061493E0
2.778130652E2,-7.936645660E0,-9.134694305E1,5.874683533E0
2.778230242E2,-4.999902649E0,-5.227145096E1,2.245330811E-3
2.778329832E2,-2.010918274E0,-2.832170471E1,-5.055586853E0
2.778429422E2,-1.263223114E0,-1.703637268E1,-5.231920166E0
2.778529012E2,-1.219813385E0,-1.069645660E1,-3.479514313E0
2.778628604E2,-1.329984283E0,-6.933880920E0,-1.450334015E0
2.778728184E2,-1.278641052E0,-4.383185120E0,4.143383789E-1
2.778827774E2,-1.156495056E0,-2.531835022E0,1.627266083E0
2.778927364E2,-9.550140381E-1,-9.633966064E-1,2.221679993E0
2.779026954E2,-1.206341400E0,3.511697388E-1,1.856140137E0
2.779126544E2,-1.847158813E0,1.562750244E0,5.092410278E-1
2.779226134E2,-2.527793427E0,2.815195770E0,-1.187929688E0
2.779325724E2,-3.216062164E0,3.670068054E0,-2.230811005E0
2.779425314E2,-3.739822998E0,4.146227875E0,-1.629511414E0
2.779524904E2,-4.097279663E0,4.316873016E0,3.537144470E-1
2.779624494E2,-4.351451111E0,4.594844971E0,2.522105255E0
2.779724084E2,-4.711452484E0,5.045707397E0,2.850073242E0
2.779823674E2,-4.713248749E0,5.543272705E0,1.113384705E0
2.779923264E2,-4.243076477E0,5.938899994E0,-9.886940002E-1
2.780022854E2,-3.230132904E0,6.014193420E0,-2.325414276E0
2.780122444E2,-1.609453125E0,5.534291382E0,-2.748434601E0
2.780222034E2,2.230361938E-2,4.455484772E0,-2.349963226E0
2.780321624E2,7.285350037E-1,3.182831268E0,-1.542392578E0
2.780421214E2,5.602848816E-1,2.267335052E0,-4.370910645E-1
2.780520804E2,2.245330811E-1,1.806892548E0,9.392967224E-1
2.780620394E2,4.146377563E-2,1.675316162E0,2.403851166E0
2.780719984E2,1.179547119E-1,1.444047089E0,3.649560699E0
2.780819564E2,1.014889526E-1,1.262324982E0,3.895499268E0
2.780919154E2,-2.577639771E-1,8.873547363E-1,3.719016266E0
2.781018744E2,-6.628216553E-1,7.529342651E-2,4.032763824E0
2.781118334E2,-1.074615326E0,-1.284179535E0,3.887865143E0
2.781217924E2,-2.562820587E0,-4.130211182E0,2.905458069E-1
2.781317514E2,-5.828280029E0,-9.883646851E0,-1.487606506E0
