"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
3.011411150E-1	-1.223988891E0	-2.130528927E0	-8.298410177E-1
3.034458550E-1	-1.212270975E0	-2.150768995E0	-8.261125684E-1
3.047147310E-1	-1.190433025E0	-2.201901674E0	-8.117315173E-1
3.075021630E-1	-1.177117229E0	-2.250903845E0	-7.941546440E-1
3.091442310E-1	-1.154214025E0	-2.327602863E0	-7.595335841E-1
3.115647010E-1	-1.149420381E0	-2.351038694E0	-7.456851006E-1
3.128205000E-1	-1.135571957E0	-2.394714594E0	-7.131945491E-1
3.156273930E-1	-1.126517177E0	-2.428270340E0	-6.775081754E-1
3.172895000E-1	-1.114799261E0	-2.475674629E0	-6.231797338E-1
3.196717400E-1	-1.115331888E0	-2.490055561E0	-6.040049195E-1
3.210828080E-1	-1.113201380E0	-2.517220020E0	-5.709817410E-1
3.237272780E-1	-1.119592905E0	-2.556634665E0	-5.230448246E-1
3.253945770E-1	-1.132376075E0	-2.584864140E0	-4.926848114E-1
3.277878160E-1	-1.149420381E0	-2.608832598E0	-4.633900523E-1
3.292146540E-1	-1.165931940E0	-2.633866310E0	-4.346278906E-1
3.318430860E-1	-1.185106754E0	-2.652508497E0	-4.037352204E-1
3.332360000E-1	-1.204814076E0	-2.668487549E0	-3.728425503E-1
3.359491630E-1	-1.220260382E0	-2.681803226E0	-3.392867148E-1
3.372605380E-1	-1.235706806E0	-2.697782278E0	-3.067961633E-1
3.400394700E-1	-1.253283620E0	-2.713761091E0	-2.663161159E-1
3.417000770E-1	-1.262338400E0	-2.730272770E0	-2.295644879E-1
3.441151620E-1	-1.278849959E0	-2.745186567E0	-1.874865443E-1
3.453917690E-1	-1.291100502E0	-2.761165380E0	-1.416801661E-1
3.481713550E-1	-1.300155282E0	-2.783535957E0	-9.693906456E-2
3.498680000E-1	-1.303883672E0	-2.817091942E0	-6.072007492E-2
3.522009320E-1	-1.304416299E0	-2.861300230E0	-2.716424316E-2
3.534881150E-1	-1.306014180E0	-2.911900282E0	-7.989482954E-3
3.562560860E-1	-1.306546807E0	-2.965163708E0	7.456851192E-3
3.578982690E-1	-1.307612062E0	-3.017361641E0	1.917476021E-2
3.602852780E-1	-1.306546807E0	-3.058906794E0	2.503371425E-2
3.617351540E-1	-1.308677435E0	-3.097256422E0	3.249056637E-2
3.643404320E-1	-1.312405825E0	-3.128681660E0	3.834952042E-2
3.660065000E-1	-1.320395350E0	-3.167031288E0	4.527373984E-2
3.683209230E-1	-1.325721622E0	-3.178216457E0	4.900216311E-2
3.697638460E-1	-1.339037418E0	-3.200054407E0	4.527373984E-2
3.724705470E-1	-1.350222707E0	-3.219761848E0	3.941478580E-2
3.741351540E-1	-1.367799520E0	-3.249056578E0	2.556634694E-2
3.765201240E-1	-1.373658538E0	-3.259176493E0	2.024002373E-2
3.778432690E-1	-1.384311199E0	-3.277818680E0	5.326322280E-3
3.805750090E-1	-1.393898487E0	-3.296460867E0	-7.989482954E-3
3.823072690E-1	-1.403485894E0	-3.324157715E0	-4.261057824E-2
3.846358550E-1	-1.404551148E0	-3.330016613E0	-5.379585549E-2
3.859048080E-1	-1.409344912E0	-3.335343122E0	-7.989483327E-2
3.886912390E-1	-1.411475420E0	-3.339604139E0	-1.198422536E-1
3.903516150E-1	-1.417866945E0	-3.333212376E0	-1.507349163E-1
3.927679700E-1	-1.416801691E0	-3.321494579E0	-1.757686287E-1
3.940246540E-1	-1.415736437E0	-3.295928240E0	-2.077265680E-1
3.968235470E-1	-1.415736437E0	-3.259176493E0	-2.322276533E-1
3.984614230E-1	-1.413073301E0	-3.219229221E0	-2.599245310E-1
4.008540080E-1	-1.400822759E0	-3.185140610E0	-2.881540358E-1
4.021704610E-1	-1.389637470E0	-3.143062830E0	-3.121224940E-1
4.049098160E-1	-1.381647944E0	-3.097256422E0	-3.307646215E-1
4.065196150E-1	-1.374191165E0	-3.048254251E0	-3.408846259E-1
4.089693550E-1	-1.362473249E0	-2.998719454E0	-3.515372574E-1
4.102397310E-1	-1.353418469E0	-2.944391012E0	-3.542004228E-1
4.130248160E-1	-1.334776402E0	-2.893790960E0	-3.520699143E-1
4.145735770E-1	-1.315601587E0	-2.843723536E0	-3.504720032E-1
4.171418550E-1	-1.300687909E0	-2.803243399E0	-3.488741219E-1
4.185068460E-1	-1.279382586E0	-2.771818161E0	-3.424825370E-1
4.212315850E-1	-1.262871027E0	-2.741990805E0	-3.334277868E-1
4.229161150E-1	-1.241033077E0	-2.722283363E0	-3.286340833E-1
4.252919700E-1	-1.221858382E0	-2.706836939E0	-3.185140789E-1
4.265490000E-1	-1.200553060E0	-2.701510668E0	-3.067961633E-1
4.293467010E-1	-1.175519347E0	-2.697782278E0	-2.966761589E-1
4.309330380E-1	-1.139300346E0	-2.700445414E0	-2.775014043E-1
4.334092780E-1	-1.129180312E0	-2.702575922E0	-2.732403278E-1
4.346648080E-1	-1.106809735E0	-2.712695837E0	-2.631203234E-1
4.374648540E-1	-1.088700294E0	-2.735066414E0	-2.572613657E-1
4.395204610E-1	-1.070590734E0	-2.790460348E0	-2.567287385E-1
4.414933930E-1	-1.067394972E0	-2.813896179E0	-2.593919039E-1
4.427611920E-1	-1.062068701E0	-2.863430977E0	-2.652508616E-1
4.455485080E-1	-1.058872819E0	-2.923618317E0	-2.700445354E-1
4.473913080E-1	-1.066329718E0	-3.017361641E0	-2.743056118E-1
4.495792690E-1	-1.070590734E0	-3.050384760E0	-2.753708661E-1
4.509088080E-1	-1.083373904E0	-3.111637592E0	-2.806971967E-1
4.536671620E-1	-1.113734007E0	-3.201119661E0	-2.849582434E-1
4.553375000E-1	-1.141963482E0	-3.263437748E0	-2.966761589E-1
4.576990470E-1	-1.172323585E0	-3.336408377E0	-3.099919558E-1
4.589864610E-1	-1.204814076E0	-3.427488327E0	-3.328951299E-1
4.617555080E-1	-1.237304688E0	-3.523894787E0	-3.589941263E-1
4.634394610E-1	-1.264468908E0	-3.624029636E0	-4.026699662E-1
4.658331240E-1	-1.294296265E0	-3.717240334E0	-4.490089715E-1
4.670983840E-1	-1.319329977E0	-3.819505692E0	-4.799016416E-1
4.698896620E-1	-1.352353215E0	-3.918575287E0	-5.028048158E-1
4.715172310E-1	-1.382180691E0	-4.008590221E0	-5.278385282E-1
4.739522390E-1	-1.405083776E0	-4.084756374E0	-5.528722405E-1
4.753817690E-1	-1.417866945E0	-4.138019562E0	-5.816344023E-1
4.780089310E-1	-1.428519607E0	-4.185956478E0	-6.167881489E-1
4.796752690E-1	-1.441302776E0	-4.224838734E0	-6.471481323E-1
4.820390470E-1	-1.451422811E0	-4.253601074E0	-6.727145314E-1
4.834533460E-1	-1.453020692E0	-4.271710396E0	-6.870955825E-1
4.860947770E-1	-1.454618573E0	-4.263720989E0	-6.934871674E-1
4.879375380E-1	-1.448227048E0	-4.250937939E0	-6.865629554E-1
4.901715470E-1	-1.433845997E0	-4.228034496E0	-6.769755483E-1
4.914561150E-1	-1.412008047E0	-4.194478989E0	-6.551376581E-1
4.942283930E-1	-1.382180691E0	-4.148139954E0	-6.253102422E-1
4.956833840E-1	-1.349157453E0	-4.085289001E0	-5.837649107E-1
4.983440470E-1	-1.310807943E0	-4.009655476E0	-5.352953672E-1
4.997605770E-1	-1.269262552E0	-3.916444778E0	-4.830974340E-1
5.024350470E-1	-1.220793009E0	-3.814712048E0	-4.324973822E-1
5.041715000E-1	-1.155811906E0	-3.645867586E0	-3.446130455E-1
5.064970850E-1	-1.137702465E0	-3.586745501E0	-3.142530024E-1
5.078175770E-1	-1.102016091E0	-3.472762108E0	-2.588592768E-1
5.105536620E-1	-1.073786616E0	-3.359844208E0	-2.039981484E-1
5.122369610E-1	-1.032773852E0	-3.175020695E0	-1.267664731E-1
5.146303540E-1	-1.019458055E0	-3.107908964E0	-1.001348570E-1
5.159225380E-1	-9.981527925E-1	-2.971022606E0	-4.953479767E-2
5.186871620E-1	-9.683253765E-1	-2.763295889E0	1.225054078E-2
5.204838460E-1	-9.518138170E-1	-2.621615887E0	5.113269389E-2
5.227171620E-1	-9.358348250E-1	-2.466619730E0	9.054747969E-2
5.239900380E-1	-9.235842824E-1	-2.299373388E0	1.390170157E-1
5.267731230E-1	-9.161274433E-1	-2.129996300E0	1.778991669E-1
5.285537310E-1	-9.118663669E-1	-1.956358194E0	2.183792144E-1
5.308337390E-1	-9.070726633E-1	-1.786448479E0	2.567287385E-1
5.322455380E-1	-9.049421549E-1	-1.626126170E0	2.918824553E-1
5.348890080E-1	-9.012137055E-1	-1.478054404E0	3.243730366E-1
5.366134610E-1	-9.038769007E-1	-1.348624825E0	3.584614992E-1
5.389457390E-1	-9.017463326E-1	-1.240500450E0	3.866910040E-1
5.402490770E-1	-9.060074091E-1	-1.155811906E0	4.106594622E-1
5.430014310E-1	-9.065400362E-1	-1.090298176E0	4.335626364E-1
5.447143840E-1	-9.081379771E-1	-1.050350785E0	4.601942301E-1
5.470619690E-1	-9.054747820E-1	-1.025849700E0	4.761732221E-1
5.483564610E-1	-9.081379771E-1	-1.024784446E0	4.889563918E-1
5.511174690E-1	-9.139968753E-1	-1.042361259E0	4.974785149E-1
5.528280770E-1	-9.139968753E-1	-1.074319243E0	4.969458580E-1
5.551461620E-1	-9.193232059E-1	-1.120658159E0	4.862932265E-1
5.564943840E-1	-9.241169095E-1	-1.169127703E0	4.639226794E-1
